Run ID,Symbol Set,Portfolio Balance,Total Return %,Annualized Return %,Max Drawdown,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Total Trades,Profit Factor,Win Rate %,Avg Win ($),Avg Loss ($),EMA Period,ATR Stop Multiplier,Risk Bull,MACD Fast Period,MACD Slow Period,MACD Signal Period,ATR Period,Allocation Defense
162,QQQ-TQQQ,18598.04,0.860,0.23,-0.077,2.56,0.99,2.98,31,0.0,0.29,230.12,-22202.63,250,3.0,0.06,12,26,9,14,0.7
163,QQQ-TQQQ,30717.91,2.072,0.455,-0.093,3.33,1.12,4.9,29,0.0,0.31,242.95,-53771.61,250,1.0,0.04,12,26,9,14,0.6
164,QQQ-TQQQ,30559.15,2.056,0.453,-0.087,3.37,1.12,5.17,29,0.0,0.31,200.18,-53303.99,250,1.0,0.04,12,26,9,14,0.5
165,QQQ-TQQQ,30745.01,2.075,0.455,-0.097,3.26,1.11,4.7,29,0.0,0.31,283.81,-54047.07,250,1.0,0.04,12,26,9,14,0.7
166,QQQ-TQQQ,26063.77,1.606,0.377,-0.106,2.65,0.94,3.57,26,0.0,0.346,231.26,-54221.73,250,1.0,0.05,12,26,9,14,0.6
167,QQQ-TQQQ,25985.04,1.599,0.376,-0.1,2.68,0.94,3.74,26,0.0,0.346,192.06,-53836.25,250,1.0,0.05,12,26,9,14,0.5
168,QQQ-TQQQ,26129.80,1.613,0.378,-0.111,2.61,0.94,3.41,26,0.0,0.346,272.77,-54526.76,250,1.0,0.05,12,26,9,14,0.7
169,QQQ-TQQQ,21273.37,1.127,0.287,-0.118,2.03,0.67,2.43,23,0.0,0.391,207.91,-40699.1,250,1.0,0.06,12,26,9,14,0.6
170,QQQ-TQQQ,21159.45,1.116,0.285,-0.113,2.05,0.66,2.52,23,0.0,0.391,170.55,-40373.54,250,1.0,0.06,12,26,9,14,0.5
171,QQQ-TQQQ,21281.13,1.128,0.287,-0.123,1.99,0.67,2.33,23,0.0,0.391,243.0,-40866.44,250,1.0,0.06,12,26,9,14,0.7
172,QQQ-TQQQ,16516.71,0.652,0.183,-0.065,2.4,0.97,2.82,31,0.0,0.29,186.8,-16605.74,250,2.5,0.04,12,26,9,14,0.6
173,QQQ-TQQQ,16437.09,0.644,0.181,-0.054,2.55,1.04,3.32,31,0.0,0.29,152.48,-16449.41,250,2.5,0.04,12,26,9,14,0.5
174,QQQ-TQQQ,16584.10,0.658,0.184,-0.075,2.26,0.89,2.47,31,0.01,0.29,220.44,-16773.46,250,2.5,0.04,12,26,9,14,0.7
175,QQQ-TQQQ,18560.60,0.856,0.23,-0.068,2.69,1.05,3.4,31,0.0,0.29,195.07,-22033.66,250,2.5,0.05,12,26,9,14,0.6
176,QQQ-TQQQ,18495.79,0.850,0.228,-0.059,2.81,1.1,3.88,31,0.0,0.29,161.02,-21825.1,250,2.5,0.05,12,26,9,14,0.5
177,QQQ-TQQQ,18598.04,0.860,0.23,-0.077,2.56,0.99,2.98,31,0.0,0.29,230.12,-22202.63,250,2.5,0.05,12,26,9,14,0.7
178,QQQ-TQQQ,20758.80,1.076,0.276,-0.069,2.9,1.1,4.0,31,0.0,0.29,201.13,-28005.51,250,2.5,0.06,12,26,9,14,0.6
179,QQQ-TQQQ,20762.57,1.076,0.277,-0.065,3.01,1.14,4.26,31,0.0,0.29,169.02,-27847.31,250,2.5,0.06,12,26,9,14,0.5
180,QQQ-TQQQ,20881.93,1.088,0.279,-0.077,2.8,1.07,3.61,31,0.0,0.29,240.33,-28316.12,250,2.5,0.06,12,26,9,14,0.7
181,QQQ-TQQQ,33351.95,2.335,0.496,-0.108,4.19,1.49,4.6,84,0.0,0.214,236.23,-28604.28,25,2.0,0.04,12,26,9,14,0.6
182,QQQ-TQQQ,33592.90,2.359,0.499,-0.106,4.3,1.53,4.72,84,0.0,0.214,194.87,-28292.15,25,2.0,0.04,12,26,9,14,0.5
183,QQQ-TQQQ,33030.42,2.303,0.491,-0.11,4.06,1.44,4.45,84,0.0,0.214,277.89,-28877.29,25,2.0,0.04,12,26,9,14,0.7
184,QQQ-TQQQ,44556.06,3.456,0.648,-0.127,4.57,1.55,5.08,86,0.0,0.209,267.52,-39952.94,25,2.0,0.05,12,26,9,14,0.6
185,QQQ-TQQQ,44948.52,3.495,0.652,-0.126,4.67,1.58,5.19,86,0.0,0.209,220.43,-39555.25,25,2.0,0.05,12,26,9,14,0.5
186,QQQ-TQQQ,44201.63,3.420,0.643,-0.13,4.47,1.52,4.96,86,0.0,0.209,315.07,-40379.23,25,2.0,0.05,12,26,9,14,0.7
187,QQQ-TQQQ,59784.18,4.978,0.818,-0.146,4.95,1.6,5.6,86,0.0,0.209,307.35,-54676.31,25,2.0,0.06,12,26,9,14,0.6
188,QQQ-TQQQ,60346.74,5.035,0.823,-0.144,5.03,1.62,5.71,86,0.0,0.209,255.38,-54235.92,25,2.0,0.06,12,26,9,14,0.5
189,QQQ-TQQQ,59198.56,4.920,0.812,-0.148,4.86,1.58,5.48,86,0.0,0.209,360.34,-55138.01,25,2.0,0.06,12,26,9,14,0.7
190,QQQ-TQQQ,21996.45,1.200,0.301,-0.082,3.43,1.3,3.66,86,0.0,0.209,200.23,-15649.31,25,3.0,0.04,12,26,9,14,0.6
191,QQQ-TQQQ,22285.29,1.229,0.307,-0.077,3.63,1.39,3.99,86,0.0,0.209,166.76,-15512.08,25,3.0,0.04,12,26,9,14,0.5
192,QQQ-TQQQ,21898.00,1.190,0.299,-0.094,3.26,1.22,3.18,86,0.0,0.209,237.44,-15895.57,25,3.0,0.04,12,26,9,14,0.7
193,QQQ-TQQQ,27039.48,1.704,0.394,-0.094,3.83,1.41,4.19,86,0.0,0.209,217.47,-21496.59,25,3.0,0.05,12,26,9,14,0.6
194,QQQ-TQQQ,27274.21,1.727,0.398,-0.092,3.98,1.46,4.32,86,0.0,0.209,178.85,-21256.51,25,3.0,0.05,12,26,9,14,0.5
195,QQQ-TQQQ,26845.64,1.685,0.391,-0.097,3.69,1.35,4.05,86,0.0,0.209,255.98,-21747.77,25,3.0,0.05,12,26,9,14,0.7
196,QQQ-TQQQ,33090.88,2.309,0.492,-0.108,4.15,1.48,4.56,86,0.0,0.209,236.13,-28326.14,25,3.0,0.06,12,26,9,14,0.6
197,QQQ-TQQQ,33341.76,2.334,0.495,-0.106,4.27,1.52,4.69,86,0.0,0.209,194.04,-28010.47,25,3.0,0.06,12,26,9,14,0.5
198,QQQ-TQQQ,32788.36,2.279,0.487,-0.11,4.03,1.43,4.42,86,0.0,0.209,277.32,-28632.13,25,3.0,0.06,12,26,9,14,0.7
199,QQQ-TQQQ,-6971.82,-1.697,,-1.0,,-0.11,,43,0.0,0.302,225.19,-47101.64,25,1.0,0.04,12,26,9,14,0.6
200,QQQ-TQQQ,-6887.17,-1.689,,-1.0,,-0.11,,43,0.0,0.302,185.99,-46429.17,25,1.0,0.04,12,26,9,14,0.5
201,QQQ-TQQQ,-7038.32,-1.704,,-1.0,,-0.1,,43,0.0,0.302,266.7,-47808.42,25,1.0,0.04,12,26,9,14,0.7
202,QQQ-TQQQ,-7158.60,-1.716,,-1.0,,-0.1,,40,0.0,0.325,224.3,-48271.39,25,1.0,0.05,12,26,9,14,0.6
203,QQQ-TQQQ,-7052.30,-1.705,,-1.0,,-0.11,,40,0.0,0.325,185.96,-47655.17,25,1.0,0.05,12,26,9,14,0.5
204,QQQ-TQQQ,-7230.86,-1.723,,-1.0,,-0.1,,40,0.0,0.325,265.34,-48977.19,25,1.0,0.05,12,26,9,14,0.7
205,QQQ-TQQQ,-9991.23,-1.999,,-1.0,,-0.05,,6,0.0,0.333,230.44,-79230.48,25,1.0,0.06,12,26,9,14,0.6
206,QQQ-TQQQ,-9897.01,-1.990,,-1.0,,-0.05,,6,0.0,0.333,190.18,-78969.39,25,1.0,0.06,12,26,9,14,0.5
207,QQQ-TQQQ,-10021.06,-2.002,,-1.0,,-0.04,,6,0.0,0.333,273.66,-79594.46,25,1.0,0.06,12,26,9,14,0.7
208,QQQ-TQQQ,25904.12,1.590,0.374,-0.091,3.75,1.39,4.12,86,0.0,0.209,212.99,-20232.72,25,2.5,0.04,12,26,9,14,0.6
209,QQQ-TQQQ,26184.32,1.618,0.379,-0.089,3.91,1.45,4.25,86,0.0,0.209,176.01,-20020.44,25,2.5,0.04,12,26,9,14,0.5
210,QQQ-TQQQ,25745.77,1.575,0.372,-0.095,3.61,1.32,3.89,86,0.0,0.209,251.45,-20481.76,25,2.5,0.04,12,26,9,14,0.7
211,QQQ-TQQQ,33090.88,2.309,0.492,-0.108,4.15,1.48,4.56,86,0.0,0.209,236.13,-28326.14,25,2.5,0.05,12,26,9,14,0.6
212,QQQ-TQQQ,33341.76,2.334,0.495,-0.106,4.27,1.52,4.69,86,0.0,0.209,194.04,-28010.47,25,2.5,0.05,12,26,9,14,0.5
213,QQQ-TQQQ,32788.36,2.279,0.487,-0.11,4.03,1.43,4.42,86,0.0,0.209,277.32,-28632.13,25,2.5,0.05,12,26,9,14,0.7
214,QQQ-TQQQ,41927.37,3.193,0.614,-0.124,4.48,1.54,4.96,86,0.0,0.209,260.1,-38133.77,25,2.5,0.06,12,26,9,14,0.6
215,QQQ-TQQQ,42283.71,3.228,0.619,-0.122,4.58,1.57,5.09,86,0.0,0.209,214.65,-37751.87,25,2.5,0.06,12,26,9,14,0.5
216,QQQ-TQQQ,41624.38,3.162,0.611,-0.126,4.38,1.5,4.84,86,0.0,0.209,307.49,-38560.32,25,2.5,0.06,12,26,9,14,0.7
