# Backtest Dashboard Export
# strategy_name: Hierarchical_Adaptive_v3_5b
# start_date: 2010-01-01
# end_date: 2026-01-20
# initial_capital: 10000.00
# total_return: 8102.29
# annualized_return: 31.61
# sharpe_ratio: 1.14
# max_drawdown: -29.26
# alpha: 6.60
# baseline_ticker: QQQ
Date,Portfolio_Value,Baseline_Value,BuyHold_Value,Regime,Trend,Vol
2018-04-19,46431.90,35525.64,35525.64,4,Sideways,High
2018-04-20,46840.28,34963.38,34963.38,4,Sideways,High
2018-04-23,46813.05,34875.05,34875.05,4,Sideways,High
2018-04-24,47112.53,34136.15,34136.15,4,Sideways,High
2018-04-25,47493.68,34177.08,34177.08,4,Sideways,High
2018-04-26,46988.56,34896.60,34896.60,3,Sideways,Low
2018-04-27,47033.60,34918.14,34918.14,3,Sideways,Low
2018-04-30,46766.80,34670.40,34670.40,3,Sideways,Low
2018-05-01,47292.56,35066.78,35066.78,3,Sideways,Low
2018-05-02,46904.18,34859.97,34859.97,3,Sideways,Low
2018-05-03,46900.18,34855.67,34855.67,3,Sideways,Low
2018-05-04,48137.65,35517.02,35517.02,3,Sideways,Low
2018-05-07,48455.49,35812.15,35812.15,3,Sideways,Low
2018-05-08,48548.55,35775.53,35775.53,1,BullStrong,Low
2018-05-09,49735.51,36165.45,36165.45,1,BullStrong,Low
2018-05-10,50875.27,36540.28,36540.28,1,BullStrong,Low
2018-05-11,50763.68,36505.82,36505.82,1,BullStrong,Low
2018-05-14,50797.61,36568.29,36568.29,1,BullStrong,Low
2018-05-15,49710.20,36163.29,36163.29,1,BullStrong,Low
2018-05-16,50393.60,36402.41,36402.41,1,BullStrong,Low
2018-05-17,49972.05,36262.39,36262.39,1,BullStrong,Low
2018-05-18,49385.45,36074.97,36074.97,1,BullStrong,Low
2018-05-21,49495.43,36277.47,36277.47,1,BullStrong,Low
2018-05-22,49831.91,36230.07,36230.07,1,BullStrong,Low
2018-05-23,50755.91,36535.98,36535.98,1,BullStrong,Low
2018-05-24,50724.05,36525.20,36525.20,1,BullStrong,Low
2018-05-25,50821.96,36561.83,36561.83,1,BullStrong,Low
2018-05-29,50338.56,36400.26,36400.26,1,BullStrong,Low
2018-05-30,51132.11,36660.92,36660.92,1,BullStrong,Low
2018-05-31,51052.37,36637.23,36637.23,1,BullStrong,Low
2018-06-01,52813.61,37212.41,37212.41,1,BullStrong,Low
2018-06-04,52996.13,37548.47,37548.47,1,BullStrong,Low
2018-06-05,54240.68,37664.80,37664.80,1,BullStrong,Low
2018-06-06,54917.27,37884.53,37884.53,1,BullStrong,Low
2018-06-07,53953.10,37576.48,37576.48,1,BullStrong,Low
2018-06-08,53931.98,37578.63,37578.63,1,BullStrong,Low
2018-06-11,53986.97,37679.88,37679.88,1,BullStrong,Low
2018-06-12,54891.47,37878.07,37878.07,1,BullStrong,Low
2018-06-13,54851.30,37875.92,37875.92,1,BullStrong,Low
2018-06-14,56101.61,38259.37,38259.37,1,BullStrong,Low
2018-06-15,55678.01,38125.81,38125.81,1,BullStrong,Low
2018-06-18,55621.85,38022.40,38022.40,1,BullStrong,Low
2018-06-19,55173.27,37914.69,37914.69,1,BullStrong,Low
2018-06-20,56043.95,38183.97,38183.97,1,BullStrong,Low
2018-06-21,54949.88,37852.22,37852.22,1,BullStrong,Low
2018-06-22,54558.75,37768.20,37768.20,1,BullStrong,Low
2018-06-25,54096.60,36917.28,36917.28,1,BullStrong,Low
2018-06-26,52356.29,37068.07,37068.07,1,BullStrong,Low
2018-06-27,50717.03,36563.98,36563.98,3,Sideways,Low
2018-06-28,51314.51,36878.50,36878.50,3,Sideways,Low
2018-06-29,51471.96,36977.60,36977.60,3,Sideways,Low
2018-07-02,51746.81,37225.33,37225.33,3,Sideways,Low
2018-07-03,51135.40,36794.49,36794.49,3,Sideways,Low
2018-07-05,52020.38,37251.18,37251.18,3,Sideways,Low
2018-07-06,53143.92,37830.68,37830.68,3,Sideways,Low
2018-07-09,53521.54,38171.05,38171.05,3,Sideways,Low
2018-07-10,53890.70,38199.05,38199.05,3,Sideways,Low
2018-07-11,53507.47,38005.17,38005.17,3,Sideways,Low
2018-07-12,54724.99,38660.06,38660.06,1,BullStrong,Low
2018-07-13,54838.77,38692.37,38692.37,1,BullStrong,Low
2018-07-16,54785.88,38599.74,38599.74,1,BullStrong,Low
2018-07-17,55301.28,38834.55,38834.55,1,BullStrong,Low
2018-07-18,55048.72,38761.31,38761.31,1,BullStrong,Low
2018-07-19,54451.33,38567.43,38567.43,1,BullStrong,Low
2018-07-20,54401.25,38558.81,38558.81,1,BullStrong,Low
2018-07-23,54471.36,38681.60,38681.60,1,BullStrong,Low
2018-07-24,55259.81,38841.02,38841.02,1,BullStrong,Low
2018-07-25,56949.58,39383.89,39383.89,1,BullStrong,Low
2018-07-26,55103.62,38787.16,38787.16,1,BullStrong,Low
2018-07-27,53429.94,38263.68,38263.68,1,BullStrong,Low
2018-07-30,53051.55,37722.96,37722.96,3,Sideways,Low
2018-07-31,53121.39,38011.63,38011.63,3,Sideways,Low
2018-08-01,53425.07,38155.97,38155.97,3,Sideways,Low
2018-08-02,54426.17,38675.14,38675.14,3,Sideways,Low
2018-08-03,54657.00,38793.62,38793.62,3,Sideways,Low
2018-08-06,54913.52,39021.97,39021.97,3,Sideways,Low
2018-08-07,55384.97,39164.15,39164.15,3,Sideways,Low
2018-08-08,55468.54,39211.55,39211.55,3,Sideways,Low
2018-08-09,55431.81,39187.85,39187.85,3,Sideways,Low
2018-08-10,54830.88,38888.41,38888.41,3,Sideways,Low
2018-08-13,54782.48,38845.33,38845.33,3,Sideways,Low
2018-08-14,55227.81,39088.75,39088.75,3,Sideways,Low
2018-08-15,54281.12,38610.51,38610.51,3,Sideways,Low
2018-08-16,54523.31,38737.61,38737.61,3,Sideways,Low
2018-08-17,54531.31,38746.23,38746.23,3,Sideways,Low
2018-08-20,54492.59,38711.76,38711.76,3,Sideways,Low
2018-08-21,54743.30,38853.94,38853.94,3,Sideways,Low
2018-08-22,55040.76,39004.74,39004.74,3,Sideways,Low
2018-08-23,54922.23,38948.73,38948.73,3,Sideways,Low
2018-08-24,55637.15,39310.64,39310.64,3,Sideways,Low
2018-08-27,56087.27,39711.33,39711.33,3,Sideways,Low
2018-08-28,56548.58,39769.50,39769.50,3,Sideways,Low
2018-08-29,57406.75,40228.35,40228.35,1,BullStrong,Low
2018-08-30,57171.51,40157.26,40157.26,1,BullStrong,Low
2018-08-31,57300.73,40208.96,40208.96,1,BullStrong,Low
2018-09-04,56794.05,40036.62,40036.62,1,BullStrong,Low
2018-09-05,55150.56,39519.60,39519.60,1,BullStrong,Low
2018-09-06,54061.05,39166.31,39166.31,1,BullStrong,Low
2018-09-07,53594.38,39015.51,39015.51,3,Sideways,Low
2018-09-10,53738.34,39146.92,39146.92,3,Sideways,Low
2018-09-11,54402.97,39448.51,39448.51,3,Sideways,Low
2018-09-12,54179.80,39332.18,39332.18,3,Sideways,Low
2018-09-13,54964.50,39752.26,39752.26,3,Sideways,Low
2018-09-14,54751.07,39635.93,39635.93,3,Sideways,Low
2018-09-17,54125.67,39065.06,39065.06,3,Sideways,Low
2018-09-18,54262.26,39388.19,39388.19,3,Sideways,Low
2018-09-19,54204.88,39358.04,39358.04,3,Sideways,Low
2018-09-20,55025.57,39793.19,39793.19,3,Sideways,Low
2018-09-21,54607.11,39575.61,39575.61,3,Sideways,Low
2018-09-24,54649.59,39614.39,39614.39,3,Sideways,Low
2018-09-25,54849.75,39668.25,39668.25,3,Sideways,Low
2018-09-26,54869.07,39696.25,39696.25,3,Sideways,Low
2018-09-27,55548.75,40032.31,40032.31,3,Sideways,Low
2018-09-28,55521.46,40023.70,40023.70,3,Sideways,Low
2018-10-01,55611.14,40105.56,40105.56,3,Sideways,Low
2018-10-02,55512.02,40015.08,40015.08,3,Sideways,Low
2018-10-03,55593.30,40058.16,40058.16,3,Sideways,Low
2018-10-04,54090.42,39289.10,39289.10,3,Sideways,Low
2018-10-05,53153.65,38808.70,38808.70,3,Sideways,Low
2018-10-08,52894.05,38571.74,38571.74,3,Sideways,Low
2018-10-09,52922.22,38696.68,38696.68,3,Sideways,Low
2018-10-10,49709.52,36994.83,36994.83,3,Sideways,Low
2018-10-11,48840.16,36535.98,36535.98,3,Sideways,Low
2018-10-12,50687.45,37552.78,37552.78,3,Sideways,Low
2018-10-15,50189.49,37098.23,37098.23,3,Sideways,Low
2018-10-16,51705.58,38177.51,38177.51,4,Sideways,High
2018-10-17,52058.98,38192.59,38192.59,4,Sideways,High
2018-10-18,52105.48,37307.20,37307.20,4,Sideways,High
2018-10-19,52217.08,37272.73,37272.73,4,Sideways,High
2018-10-22,52337.98,37464.45,37464.45,4,Sideways,High
2018-10-23,52142.68,37326.58,37326.58,4,Sideways,High
2018-10-24,51677.68,35618.27,35618.27,4,Sideways,High
2018-10-25,51919.48,36850.50,36850.50,4,Sideways,High
2018-10-26,51566.08,35902.63,35902.63,4,Sideways,High
2018-10-29,51686.98,35163.72,35163.72,4,Sideways,High
2018-10-30,51993.88,35743.21,35743.21,4,Sideways,High
2018-10-31,52319.38,36583.37,36583.37,4,Sideways,High
2018-11-01,52282.18,37065.92,37065.92,4,Sideways,High
2018-11-02,53072.68,36488.58,36488.58,4,Sideways,High
2018-11-05,52802.98,36398.10,36398.10,4,Sideways,High
2018-11-06,52849.48,36673.85,36673.85,4,Sideways,High
2018-11-07,52775.08,37824.21,37824.21,4,Sideways,High
2018-11-08,52802.98,37582.94,37582.94,4,Sideways,High
2018-11-09,52291.48,36949.59,36949.59,4,Sideways,High
2018-11-12,51882.28,35831.54,35831.54,4,Sideways,High
2018-11-13,51956.68,35861.70,35861.70,6,BearStrong,High
2018-11-14,51891.58,35588.11,35588.11,6,BearStrong,High
2018-11-15,51938.08,36210.69,36210.69,6,BearStrong,High
2018-11-16,51603.28,36083.58,36083.58,6,BearStrong,High
2018-11-19,51407.98,34911.68,34911.68,6,BearStrong,High
2018-11-20,51398.68,34286.95,34286.95,6,BearStrong,High
2018-11-21,51417.28,34547.61,34547.61,6,BearStrong,High
2018-11-23,51380.08,34297.72,34297.72,6,BearStrong,High
2018-11-26,51510.28,35090.48,35090.48,6,BearStrong,High
2018-11-27,51330.81,35208.96,35208.96,3,Sideways,Low
2018-11-28,53523.50,36342.09,36342.09,6,BearStrong,High
2018-11-29,53128.40,36223.61,36223.61,3,Sideways,Low
2018-11-30,53658.01,36486.43,36486.43,3,Sideways,Low
2018-12-03,53855.54,37124.08,37124.08,4,Sideways,High
2018-12-04,52788.21,35700.13,35700.13,4,Sideways,High
2018-12-06,52628.61,35952.18,35952.18,4,Sideways,High
2018-12-07,52508.91,34765.19,34765.19,4,Sideways,High
2018-12-10,52259.54,35129.25,35129.25,4,Sideways,High
2018-12-11,52269.51,35245.58,35245.58,4,Sideways,High
2018-12-12,52538.84,35555.79,35555.79,4,Sideways,High
2018-12-13,52698.44,35566.57,35566.57,4,Sideways,High
2018-12-14,52508.91,34700.56,34700.56,4,Sideways,High
2018-12-17,52149.81,33914.26,33914.26,4,Sideways,High
2018-12-18,51755.93,34127.53,34127.53,4,Sideways,High
2018-12-19,52536.93,33289.53,33289.53,6,BearStrong,High
2018-12-20,52272.93,32806.98,32806.98,6,BearStrong,High
2018-12-21,52294.93,31790.18,31790.18,6,BearStrong,High
2018-12-24,52294.93,30913.40,30913.40,6,BearStrong,High
2018-12-26,51876.93,32843.60,32843.60,6,BearStrong,High
2018-12-27,51755.93,32970.70,32970.70,6,BearStrong,High
2018-12-28,52294.93,32953.47,32953.47,6,BearStrong,High
2018-12-31,52294.93,33231.37,33231.37,6,BearStrong,High
2019-01-02,52888.93,33364.93,33364.93,6,BearStrong,High
2019-01-03,53625.93,32274.88,32274.88,6,BearStrong,High
2019-01-04,52877.93,33655.75,33655.75,6,BearStrong,High
2019-01-07,52877.93,34056.44,34056.44,4,Sideways,High
2019-01-08,52470.93,34364.50,34364.50,4,Sideways,High
2019-01-09,52338.93,34644.55,34644.55,4,Sideways,High
2019-01-10,51942.93,34743.64,34743.64,4,Sideways,High
2019-01-11,52173.93,34616.54,34616.54,4,Sideways,High
2019-01-14,52173.93,34310.64,34310.64,4,Sideways,High
2019-01-15,51733.93,34980.61,34980.61,4,Sideways,High
2019-01-16,51766.93,34974.15,34974.15,4,Sideways,High
2019-01-17,51777.93,35249.89,35249.89,4,Sideways,High
2019-01-18,51480.93,35598.88,35598.88,4,Sideways,High
2019-01-22,51843.93,34885.83,34885.83,4,Sideways,High
2019-01-23,51854.93,34931.06,34931.06,4,Sideways,High
2019-01-24,52217.93,35157.26,35157.26,4,Sideways,High
2019-01-25,51881.27,35577.34,35577.34,3,Sideways,Low
2019-01-28,51369.23,35137.87,35137.87,3,Sideways,Low
2019-01-29,50318.64,34806.12,34806.12,3,Sideways,Low
2019-01-30,52076.77,35691.51,35691.51,3,Sideways,Low
2019-01-31,53157.37,36225.76,36225.76,3,Sideways,Low
2019-02-01,52840.34,36072.81,36072.81,3,Sideways,Low
2019-02-04,53362.42,36520.90,36520.90,3,Sideways,Low
2019-02-05,54426.10,36844.03,36844.03,3,Sideways,Low
2019-02-06,54207.85,36734.17,36734.17,3,Sideways,Low
2019-02-07,53170.31,36240.84,36240.84,3,Sideways,Low
2019-02-08,53308.67,36311.93,36311.93,3,Sideways,Low
2019-02-11,53268.51,36277.47,36277.47,3,Sideways,Low
2019-02-12,54340.06,36813.87,36813.87,3,Sideways,Low
2019-02-13,54393.32,36839.72,36839.72,3,Sideways,Low
2019-02-14,54487.67,36884.96,36884.96,3,Sideways,Low
2019-02-15,54804.90,37040.07,37040.07,3,Sideways,Low
2019-02-19,54959.66,37113.31,37113.31,3,Sideways,Low
2019-02-20,54942.87,37106.85,37106.85,3,Sideways,Low
2019-02-21,54652.86,36971.13,36971.13,3,Sideways,Low
2019-02-22,55221.51,37244.72,37244.72,3,Sideways,Low
2019-02-25,55379.64,37380.44,37380.44,3,Sideways,Low
2019-02-26,55591.41,37419.22,37419.22,3,Sideways,Low
2019-02-27,55526.78,37395.52,37395.52,3,Sideways,Low
2019-02-28,55352.34,37309.35,37309.35,3,Sideways,Low
2019-03-01,55889.55,37567.86,37567.86,3,Sideways,Low
2019-03-04,55897.08,37574.32,37574.32,3,Sideways,Low
2019-03-05,55962.10,37602.33,37602.33,3,Sideways,Low
2019-03-06,55505.37,37389.06,37389.06,3,Sideways,Low
2019-03-07,54538.07,36930.20,36930.20,3,Sideways,Low
2019-03-08,54408.02,36874.19,36874.19,3,Sideways,Low
2019-03-11,55301.58,37641.10,37641.10,3,Sideways,Low
2019-03-12,56449.53,37847.91,37847.91,3,Sideways,Low
2019-03-13,57046.94,38132.27,38132.27,3,Sideways,Low
2019-03-14,56916.11,38067.64,38067.64,3,Sideways,Low
2019-03-15,57637.79,38420.94,38420.94,3,Sideways,Low
2019-03-18,57587.28,38442.48,38442.48,1,BullStrong,Low
2019-03-19,58324.20,38571.74,38571.74,1,BullStrong,Low
2019-03-20,58808.12,38724.69,38724.69,1,BullStrong,Low
2019-03-21,60814.51,39330.03,39330.03,1,BullStrong,Low
2019-03-22,57868.88,38466.18,38466.18,1,BullStrong,Low
2019-03-25,57824.68,38392.93,38392.93,1,BullStrong,Low
2019-03-26,58187.44,38571.74,38571.74,1,BullStrong,Low
2019-03-27,57354.15,38324.00,38324.00,1,BullStrong,Low
2019-03-28,57625.02,38412.32,38412.32,1,BullStrong,Low
2019-03-29,58577.55,38703.15,38703.15,1,BullStrong,Low
2019-04-01,58886.95,39215.86,39215.86,1,BullStrong,Low
2019-04-02,60766.93,39364.50,39364.50,1,BullStrong,Low
2019-04-03,61543.71,39590.69,39590.69,1,BullStrong,Low
2019-04-04,61478.66,39575.61,39575.61,1,BullStrong,Low
2019-04-05,62167.84,39780.27,39780.27,1,BullStrong,Low
2019-04-08,62228.94,39881.52,39881.52,1,BullStrong,Low
2019-04-09,62020.12,39741.49,39741.49,1,BullStrong,Low
2019-04-10,62764.22,39954.76,39954.76,1,BullStrong,Low
2019-04-11,62414.86,39859.97,39859.97,1,BullStrong,Low
2019-04-12,62991.30,40032.31,40032.31,1,BullStrong,Low
2019-04-15,62995.20,40038.78,40038.78,1,BullStrong,Low
2019-04-16,63488.67,40176.65,40176.65,1,BullStrong,Low
2019-04-17,63964.79,40316.67,40316.67,1,BullStrong,Low
2019-04-18,64120.32,40368.38,40368.38,1,BullStrong,Low
2019-04-22,64189.22,40482.55,40482.55,1,BullStrong,Low
2019-04-23,66358.58,40997.41,40997.41,1,BullStrong,Low
2019-04-24,65876.52,40868.16,40868.16,1,BullStrong,Low
2019-04-25,66436.62,41034.04,41034.04,1,BullStrong,Low
2019-04-26,66607.91,41070.66,41070.66,1,BullStrong,Low
2019-04-29,66656.01,41150.37,41150.37,1,BullStrong,Low
2019-04-30,65723.88,40831.54,40831.54,1,BullStrong,Low
2019-05-01,65172.14,40700.13,40700.13,1,BullStrong,Low
2019-05-02,64568.24,40523.48,40523.48,1,BullStrong,Low
2019-05-03,66847.98,41169.75,41169.75,1,BullStrong,Low
2019-05-06,66603.23,40917.71,40917.71,3,Sideways,Low
2019-05-07,64568.44,40120.64,40120.64,3,Sideways,Low
2019-05-08,64328.49,40019.39,40019.39,3,Sideways,Low
2019-05-09,63855.43,39803.96,39803.96,3,Sideways,Low
2019-05-10,63953.32,39853.51,39853.51,3,Sideways,Low
2019-05-13,62155.72,38470.49,38470.49,3,Sideways,Low
2019-05-14,61798.32,38892.72,38892.72,3,Sideways,Low
2019-05-15,62975.27,39442.05,39442.05,3,Sideways,Low
2019-05-16,63852.95,39838.43,39838.43,3,Sideways,Low
2019-05-17,62951.42,39431.28,39431.28,3,Sideways,Low
2019-05-20,62086.22,38765.62,38765.62,3,Sideways,Low
2019-05-21,62362.43,39170.62,39170.62,3,Sideways,Low
2019-05-22,61987.88,38996.12,38996.12,3,Sideways,Low
2019-05-23,60684.32,38399.40,38399.40,3,Sideways,Low
2019-05-24,60643.36,38380.01,38380.01,3,Sideways,Low
2019-05-28,60341.50,38235.67,38235.67,3,Sideways,Low
2019-05-29,59668.72,37921.15,37921.15,3,Sideways,Low
2019-05-30,59998.06,38080.57,38080.57,3,Sideways,Low
2019-05-31,58708.08,37473.07,37473.07,3,Sideways,Low
2019-06-03,57635.68,36648.00,36648.00,3,Sideways,Low
2019-06-04,59095.08,37679.88,37679.88,3,Sideways,Low
2019-06-05,59679.72,37959.93,37959.93,3,Sideways,Low
2019-06-06,60308.12,38261.53,38261.53,3,Sideways,Low
2019-06-07,61865.43,39000.43,39000.43,3,Sideways,Low
2019-06-10,62456.23,39454.98,39454.98,3,Sideways,Low
2019-06-11,62973.42,39508.83,39508.83,3,Sideways,Low
2019-06-12,62481.59,39280.48,39280.48,3,Sideways,Low
2019-06-13,62969.17,39513.14,39513.14,3,Sideways,Low
2019-06-14,62601.05,39345.11,39345.11,3,Sideways,Low
2019-06-17,62909.05,39582.08,39582.08,3,Sideways,Low
2019-06-18,64363.88,40157.26,40157.26,3,Sideways,Low
2019-06-19,64613.43,40308.06,40308.06,1,BullStrong,Low
2019-06-20,65914.81,40682.90,40682.90,1,BullStrong,Low
2019-06-21,65695.15,40622.58,40622.58,1,BullStrong,Low
2019-06-24,65638.16,40534.25,40534.25,1,BullStrong,Low
2019-06-25,63157.39,39838.43,39838.43,1,BullStrong,Low
2019-06-26,63750.60,40023.70,40023.70,1,BullStrong,Low
2019-06-27,64260.64,40176.65,40176.65,1,BullStrong,Low
2019-06-28,64456.04,40228.35,40228.35,1,BullStrong,Low
2019-07-01,64806.32,40771.22,40771.22,1,BullStrong,Low
2019-07-02,66929.90,40932.79,40932.79,1,BullStrong,Low
2019-07-03,68026.15,41240.84,41240.84,1,BullStrong,Low
2019-07-05,67703.95,41156.83,41156.83,1,BullStrong,Low
2019-07-08,67517.69,40868.16,40868.16,1,BullStrong,Low
2019-07-09,67387.97,41072.81,41072.81,1,BullStrong,Low
2019-07-10,68861.18,41482.12,41482.12,1,BullStrong,Low
2019-07-11,68729.53,41451.96,41451.96,1,BullStrong,Low
2019-07-12,69588.09,41691.08,41691.08,1,BullStrong,Low
2019-07-15,69674.27,41824.64,41824.64,1,BullStrong,Low
2019-07-16,69285.97,41609.22,41609.22,1,BullStrong,Low
2019-07-17,68524.44,41404.57,41404.57,1,BullStrong,Low
2019-07-18,68735.76,41451.96,41451.96,1,BullStrong,Low
2019-07-19,67523.88,41148.21,41148.21,1,BullStrong,Low
2019-07-22,67735.16,41475.66,41475.66,1,BullStrong,Low
2019-07-23,69686.56,41747.09,41747.09,1,BullStrong,Low
2019-07-24,70785.54,42040.07,42040.07,1,BullStrong,Low
2019-07-25,69281.89,41641.53,41641.53,1,BullStrong,Low
2019-07-26,70817.47,42070.23,42070.23,1,BullStrong,Low
2019-07-29,70724.34,41925.89,41925.89,1,BullStrong,Low
2019-07-30,69622.84,41744.94,41744.94,1,BullStrong,Low
2019-07-31,67449.13,41167.60,41167.60,1,BullStrong,Low
2019-08-01,66743.69,40962.95,40962.95,1,BullStrong,Low
2019-08-02,64424.09,40359.76,40359.76,3,Sideways,Low
2019-08-05,62603.59,38933.65,38933.65,3,Sideways,Low
2019-08-06,62420.50,39478.67,39478.67,3,Sideways,Low
2019-08-07,62868.10,39691.94,39691.94,3,Sideways,Low
2019-08-08,64776.63,40555.79,40555.79,3,Sideways,Low
2019-08-09,63905.78,40174.49,40174.49,3,Sideways,Low
2019-08-12,63317.28,39713.49,39713.49,3,Sideways,Low
2019-08-13,64806.11,40583.80,40583.80,3,Sideways,Low
2019-08-14,62095.13,39370.96,39370.96,3,Sideways,Low
2019-08-15,61987.28,39325.72,39325.72,3,Sideways,Low
2019-08-16,63335.78,39956.92,39956.92,3,Sideways,Low
2019-08-19,64147.03,40592.42,40592.42,3,Sideways,Low
2019-08-20,64056.56,40277.90,40277.90,3,Sideways,Low
2019-08-21,64834.54,40635.50,40635.50,3,Sideways,Low
2019-08-22,64541.54,40504.09,40504.09,3,Sideways,Low
2019-08-23,61732.11,39222.32,39222.32,3,Sideways,Low
2019-08-26,62488.36,39814.74,39814.74,3,Sideways,Low
2019-08-27,62779.83,39730.72,39730.72,3,Sideways,Low
2019-08-28,63082.40,39872.90,39872.90,3,Sideways,Low
2019-08-29,64413.84,40482.55,40482.55,3,Sideways,Low
2019-08-30,64200.33,40385.61,40385.61,3,Sideways,Low
2019-09-03,63332.43,39993.54,39993.54,3,Sideways,Low
2019-09-04,64585.04,40570.87,40570.87,3,Sideways,Low
2019-09-05,66239.36,41314.09,41314.09,3,Sideways,Low
2019-09-06,66149.54,41273.16,41273.16,3,Sideways,Low
2019-09-09,65954.04,41186.99,41186.99,1,BullStrong,Low
2019-09-10,65302.89,41068.50,41068.50,1,BullStrong,Low
2019-09-11,66597.16,41454.11,41454.11,1,BullStrong,Low
2019-09-12,67203.57,41626.45,41626.45,1,BullStrong,Low
2019-09-13,66679.70,41477.81,41477.81,1,BullStrong,Low
2019-09-16,66560.16,41292.55,41292.55,1,BullStrong,Low
2019-09-17,66657.47,41490.74,41490.74,1,BullStrong,Low
2019-09-18,66621.89,41473.50,41473.50,1,BullStrong,Low
2019-09-19,66843.67,41542.44,41542.44,1,BullStrong,Low
2019-09-20,65300.68,41102.97,41102.97,1,BullStrong,Low
2019-09-23,65258.98,41038.35,41038.35,1,BullStrong,Low
2019-09-24,63409.44,40493.32,40493.32,1,BullStrong,Low
2019-09-25,64894.91,40947.87,40947.87,1,BullStrong,Low
2019-09-26,64328.52,40797.07,40797.07,3,Sideways,Low
2019-09-27,63224.98,40290.82,40290.82,3,Sideways,Low
2019-09-30,63707.36,40674.28,40674.28,3,Sideways,Low
2019-10-01,63312.73,40342.52,40342.52,3,Sideways,Low
2019-10-02,61804.09,39648.86,39648.86,3,Sideways,Low
2019-10-03,62739.73,40084.02,40084.02,3,Sideways,Low
2019-10-04,63994.39,40674.28,40674.28,3,Sideways,Low
2019-10-07,63839.92,40551.49,40551.49,3,Sideways,Low
2019-10-08,62385.99,39943.99,39943.99,3,Sideways,Low
2019-10-09,63239.94,40333.91,40333.91,3,Sideways,Low
2019-10-10,63903.41,40646.27,40646.27,3,Sideways,Low
2019-10-11,65034.82,41169.75,41169.75,3,Sideways,Low
2019-10-14,65029.40,41165.45,41165.45,3,Sideways,Low
2019-10-15,66115.25,41688.93,41688.93,1,BullStrong,Low
2019-10-16,65755.12,41585.52,41585.52,1,BullStrong,Low
2019-10-17,66095.33,41695.39,41695.39,1,BullStrong,Low
2019-10-18,64705.09,41294.70,41294.70,1,BullStrong,Low
2019-10-21,64937.99,41660.92,41660.92,1,BullStrong,Low
2019-10-22,64829.14,41329.17,41329.17,1,BullStrong,Low
2019-10-23,65060.06,41408.88,41408.88,1,BullStrong,Low
2019-10-24,66427.63,41811.72,41811.72,1,BullStrong,Low
2019-10-25,67547.12,42145.63,42145.63,1,BullStrong,Low
2019-10-28,67811.53,42561.40,42561.40,1,BullStrong,Low
2019-10-29,67878.26,42231.80,42231.80,1,BullStrong,Low
2019-10-30,68585.13,42436.45,42436.45,1,BullStrong,Low
2019-10-31,68627.50,42455.84,42455.84,1,BullStrong,Low
2019-11-01,70002.14,42841.45,42841.45,1,BullStrong,Low
2019-11-04,70170.65,43106.42,43106.42,1,BullStrong,Low
2019-11-05,71002.74,43130.12,43130.12,1,BullStrong,Low
2019-11-06,70664.74,43033.18,43033.18,1,BullStrong,Low
2019-11-07,71195.08,43177.51,43177.51,1,BullStrong,Low
2019-11-08,71821.33,43349.85,43349.85,1,BullStrong,Low
2019-11-11,71784.34,43291.68,43291.68,1,BullStrong,Low
2019-11-12,72038.01,43416.63,43416.63,1,BullStrong,Low
2019-11-13,71978.78,43427.40,43427.40,1,BullStrong,Low
2019-11-14,71944.85,43392.93,43392.93,1,BullStrong,Low
2019-11-15,72982.65,43711.76,43711.76,1,BullStrong,Low
2019-11-18,73004.57,43746.23,43746.23,1,BullStrong,Low
2019-11-19,73466.19,43810.86,43810.86,1,BullStrong,Low
2019-11-20,72500.06,43548.04,43548.04,1,BullStrong,Low
2019-11-21,72089.97,43451.10,43451.10,1,BullStrong,Low
2019-11-22,72227.93,43479.10,43479.10,1,BullStrong,Low
2019-11-25,72555.36,43993.97,43993.97,1,BullStrong,Low
2019-11-26,74429.06,44077.98,44077.98,1,BullStrong,Low
2019-11-27,75562.14,44386.04,44386.04,1,BullStrong,Low
2019-11-29,74802.58,44183.54,44183.54,1,BullStrong,Low
2019-12-02,74514.88,43731.15,43731.15,1,BullStrong,Low
2019-12-03,71779.90,43388.63,43388.63,1,BullStrong,Low
2019-12-04,72574.46,43608.36,43608.36,1,BullStrong,Low
2019-12-05,72863.55,43694.53,43694.53,1,BullStrong,Low
2019-12-06,74554.58,44162.00,44162.00,1,BullStrong,Low
2019-12-09,74427.17,43961.65,43961.65,1,BullStrong,Low
2019-12-10,73731.04,43925.03,43925.03,1,BullStrong,Low
2019-12-11,74569.87,44157.69,44157.69,1,BullStrong,Low
2019-12-12,75842.80,44487.29,44487.29,1,BullStrong,Low
2019-12-13,76362.50,44633.78,44633.78,1,BullStrong,Low
2019-12-16,76647.46,45081.86,45081.86,1,BullStrong,Low
2019-12-17,78105.70,45107.71,45107.71,1,BullStrong,Low
2019-12-18,78241.76,45142.18,45142.18,1,BullStrong,Low
2019-12-19,79430.49,45424.39,45424.39,1,BullStrong,Low
2019-12-20,80147.69,45607.50,45607.50,1,BullStrong,Low
2019-12-23,80161.39,45629.04,45629.04,1,BullStrong,Low
2019-12-24,80602.99,45652.74,45652.74,1,BullStrong,Low
2019-12-26,82198.85,46055.58,46055.58,1,BullStrong,Low
2019-12-27,82018.00,46016.80,46016.80,1,BullStrong,Low
