# Backtest Dashboard Export
# strategy_name: Hierarchical_Adaptive_v3_5d
# start_date: 2010-01-01
# end_date: 2026-01-20
# initial_capital: 10000.00
# total_return: 8655.13
# annualized_return: 32.15
# sharpe_ratio: 1.11
# max_drawdown: -26.84
# alpha: 7.15
# baseline_ticker: QQQ
Date,Portfolio_Value,Baseline_Value,BuyHold_Value,Regime,Trend,Vol
2014-05-02,25375.65,18847.48,18847.48,4,Sideways,High
2014-05-06,25316.16,18946.57,18700.99,4,Sideways,High
2014-05-07,25181.25,18700.99,18647.13,4,Sideways,High
2014-05-08,25064.25,18647.13,18629.90,4,Sideways,High
2014-05-09,24958.05,18629.90,18698.84,4,Sideways,High
2014-05-09,24879.54,18698.84,18698.84,3,Sideways,Low
2014-05-13,25458.88,19006.89,19019.82,3,Sideways,Low
2014-05-14,25149.52,19019.82,18920.72,1,BullStrong,Low
2014-05-15,24751.35,18920.72,18771.00,1,BullStrong,Low
2014-05-16,24942.17,18771.00,18894.87,1,BullStrong,Low
2014-05-16,25008.87,18894.87,18894.87,1,BullStrong,Low
2014-05-20,25231.25,19026.28,18957.35,1,BullStrong,Low
2014-05-21,25617.18,18957.35,19138.30,1,BullStrong,Low
2014-05-22,25905.37,19138.30,19222.32,1,BullStrong,Low
2014-05-23,26300.30,19222.32,19362.34,1,BullStrong,Low
2014-05-23,26375.70,19362.34,19362.34,1,BullStrong,Low
2014-05-27,26974.84,,19603.83,1,BullStrong,Low
2014-05-28,26948.36,19603.83,19543.30,1,BullStrong,Low
2014-05-29,27248.35,19543.30,19668.25,1,BullStrong,Low
2014-05-30,27301.20,19668.25,19670.40,1,BullStrong,Low
2014-05-30,27302.36,19670.40,19670.40,1,BullStrong,Low
2014-06-03,27225.65,19651.01,19642.40,1,BullStrong,Low
2014-06-04,27397.08,19642.40,19715.64,1,BullStrong,Low
2014-06-05,27874.24,19715.64,19881.52,1,BullStrong,Low
2014-06-06,28242.34,19881.52,19995.69,1,BullStrong,Low
2014-06-06,28303.82,19995.69,19995.69,1,BullStrong,Low
2014-06-10,28364.18,19980.61,20015.08,1,BullStrong,Low
2014-06-11,28355.83,20015.08,20010.77,1,BullStrong,Low
2014-06-12,27893.77,20010.77,19829.81,1,BullStrong,Low
2014-06-13,27913.71,19829.81,19887.98,1,BullStrong,Low
2014-06-13,27945.03,19887.98,19887.98,1,BullStrong,Low
2014-06-17,28042.34,19905.21,19915.98,1,BullStrong,Low
2014-06-18,28363.60,19915.98,20028.01,1,BullStrong,Low
2014-06-19,28355.46,20028.01,20015.08,1,BullStrong,Low
2014-06-20,28412.08,20015.08,19984.92,1,BullStrong,Low
2014-06-20,28395.84,19984.92,19984.92,1,BullStrong,Low
2014-06-24,28368.82,19989.23,19969.84,1,BullStrong,Low
2014-06-25,28678.72,19969.84,20096.94,1,BullStrong,Low
2014-06-26,28796.07,20096.94,20107.71,1,BullStrong,Low
2014-06-27,28980.38,20107.71,20196.04,1,BullStrong,Low
2014-06-27,29027.94,20196.04,20196.04,1,BullStrong,Low
2014-07-01,29794.80,20230.50,20452.39,1,BullStrong,Low
2014-07-02,29987.64,20452.39,20486.86,1,BullStrong,Low
2014-07-03,30370.57,20486.86,20616.11,1,BullStrong,Low
2014-07-03,30440.17,20616.11,20616.11,1,BullStrong,Low
2014-07-08,29553.09,20553.64,20305.90,1,BullStrong,Low
2014-07-09,29837.85,20305.90,20456.70,1,BullStrong,Low
2014-07-10,29740.53,20456.70,20392.07,1,BullStrong,Low
2014-07-11,30030.98,20392.07,20523.48,1,BullStrong,Low
2014-07-11,30101.74,20523.48,20523.48,1,BullStrong,Low
2014-07-15,30329.25,20646.27,20575.18,1,BullStrong,Low
2014-07-16,30508.61,20575.18,20657.04,1,BullStrong,Low
2014-07-17,29777.50,20657.04,20383.24,1,BullStrong,Low
2014-07-18,30512.85,20383.24,20706.59,1,BullStrong,Low
2014-07-18,30686.97,20706.59,20706.59,1,BullStrong,Low
2014-07-22,30988.51,20680.74,20812.15,1,BullStrong,Low
2014-07-23,31430.98,20812.15,20945.07,1,BullStrong,Low
2014-07-24,31431.63,20945.07,20922.02,1,BullStrong,Low
2014-07-25,31172.22,20922.02,20840.16,1,BullStrong,Low
2014-07-25,31128.14,20840.16,20840.16,1,BullStrong,Low
2014-07-29,31055.82,20846.62,20810.00,1,BullStrong,Low
2014-07-30,31273.30,20810.00,20891.86,1,BullStrong,Low
2014-07-31,30094.68,20891.86,20469.63,1,BullStrong,Low
2014-08-01,29649.68,20469.63,20394.23,1,BullStrong,Low
2014-08-01,29609.08,20394.23,20394.23,1,BullStrong,Low
2014-08-05,29620.89,20534.25,20376.99,1,BullStrong,Low
2014-08-06,29504.42,20376.99,20361.91,1,BullStrong,Low
2014-08-07,29317.79,20361.91,20297.29,1,BullStrong,Low
2014-08-08,29301.43,20297.29,20443.77,3,Sideways,Low
2014-08-08,29469.39,20443.77,20443.77,3,Sideways,Low
2014-08-12,29701.94,20564.41,20555.79,3,Sideways,Low
2014-08-13,29889.08,20555.79,20773.37,3,Sideways,Low
2014-08-14,30235.12,20773.37,20881.09,3,Sideways,Low
2014-08-15,30445.06,20881.09,20982.34,3,Sideways,Low
2014-08-15,30561.15,20982.34,20982.34,3,Sideways,Low
2014-08-19,31015.85,21143.90,21262.39,3,Sideways,Low
2014-08-20,31151.70,21262.39,21262.39,3,Sideways,Low
2014-08-21,31166.37,21262.39,21305.47,1,BullStrong,Low
2014-08-22,31264.84,21305.47,21337.79,1,BullStrong,Low
2014-08-22,31283.89,21337.79,21337.79,1,BullStrong,Low
2014-08-26,31601.28,21413.18,21434.73,1,BullStrong,Low
2014-08-27,31616.14,21434.73,21439.03,1,BullStrong,Low
2014-08-28,31541.31,21439.03,21415.34,1,BullStrong,Low
2014-08-29,31748.70,21415.34,21495.05,1,BullStrong,Low
2014-08-29,31795.69,21495.05,21495.05,1,BullStrong,Low
2014-09-02,31954.73,,21557.52,1,BullStrong,Low
2014-09-03,31660.58,21557.52,21430.42,1,BullStrong,Low
2014-09-04,31525.48,21430.42,21411.03,1,BullStrong,Low
2014-09-05,31806.33,21411.03,21518.74,1,BullStrong,Low
2014-09-05,31869.83,21518.74,21518.74,1,BullStrong,Low
2014-09-09,31522.16,21559.67,21380.87,1,BullStrong,Low
2014-09-10,31853.03,21380.87,21557.52,1,BullStrong,Low
2014-09-11,31942.13,21557.52,21540.28,1,BullStrong,Low
2014-09-12,31628.94,21540.28,21430.42,1,BullStrong,Low
2014-09-12,31564.17,21430.42,21430.42,1,BullStrong,Low
2014-09-16,31369.18,21223.61,21408.88,1,BullStrong,Low
2014-09-17,31570.81,21408.88,21441.19,1,BullStrong,Low
2014-09-18,31998.20,21441.19,21602.76,1,BullStrong,Low
2014-09-19,31983.14,21602.76,21538.13,3,Sideways,Low
2014-09-19,31906.64,21538.13,21538.13,3,Sideways,Low
2014-09-23,31441.88,21337.79,21279.62,3,Sideways,Low
2014-09-24,31572.90,21279.62,21507.97,3,Sideways,Low
2014-09-25,31439.20,21507.97,21055.58,3,Sideways,Low
2014-09-26,31094.32,21055.58,21279.62,3,Sideways,Low
2014-09-26,31359.52,21279.62,21279.62,3,Sideways,Low
2014-09-30,31328.51,21251.62,21281.78,3,Sideways,Low
2014-10-01,31069.75,21281.78,20941.40,3,Sideways,Low
2014-10-02,30664.00,20941.40,20941.40,3,Sideways,Low
2014-10-03,30840.39,20941.40,21148.21,3,Sideways,Low
2014-10-03,31085.19,21148.21,21148.21,3,Sideways,Low
2014-10-07,30737.18,21102.97,20803.53,3,Sideways,Low
2014-10-08,30714.18,20803.53,21208.53,3,Sideways,Low
2014-10-09,30891.30,21208.53,20866.01,3,Sideways,Low
2014-10-10,30757.77,20866.01,20344.68,4,Sideways,High
2014-10-10,30757.77,20344.68,20344.68,4,Sideways,High
2014-10-14,31218.39,20025.85,20028.01,4,Sideways,High
2014-10-15,31521.57,20028.01,19898.75,4,Sideways,High
2014-10-16,31293.77,19898.75,19773.80,4,Sideways,High
2014-10-17,31091.09,19773.80,20034.47,4,Sideways,High
2014-10-17,31091.09,20034.47,20034.47,4,Sideways,High
2014-10-21,30906.84,20333.91,20868.16,4,Sideways,High
2014-10-22,30920.24,20868.16,20760.45,4,Sideways,High
2014-10-23,30595.29,20760.45,21072.81,4,Sideways,High
2014-10-24,30625.44,21072.81,21245.15,4,Sideways,High
2014-10-24,30625.44,21245.15,21245.15,4,Sideways,High
2014-10-28,30488.09,21260.23,21581.21,4,Sideways,High
2014-10-29,30543.37,21581.21,21501.51,4,Sideways,High
2014-10-30,30497.07,21501.51,21546.75,2,BullStrong,High
2014-10-31,30561.12,21546.75,21844.03,2,BullStrong,High
2014-10-31,30982.02,21844.03,21844.03,2,BullStrong,High
2014-11-04,31073.52,21908.66,21835.42,2,BullStrong,High
2014-11-05,30969.82,21835.42,21837.57,2,BullStrong,High
2014-11-06,30972.87,21837.57,21906.51,2,BullStrong,High
2014-11-07,31070.47,21906.51,21887.12,2,BullStrong,High
2014-11-07,31043.02,21887.12,21887.12,2,BullStrong,High
2014-11-11,31385.01,21964.67,22033.61,1,BullStrong,Low
2014-11-12,31527.99,22033.61,22072.38,1,BullStrong,Low
2014-11-13,31793.27,22072.38,22167.17,1,BullStrong,Low
2014-11-14,32024.76,22167.17,22236.11,1,BullStrong,Low
2014-11-14,32064.12,22236.11,22236.11,1,BullStrong,Low
2014-11-18,32275.10,22169.32,22335.20,1,BullStrong,Low
2014-11-19,32120.70,22335.20,22233.95,1,BullStrong,Low
2014-11-20,32319.97,22233.95,22333.05,1,BullStrong,Low
2014-11-21,32518.05,22333.05,22376.13,1,BullStrong,Low
2014-11-21,32542.65,22376.13,22376.13,1,BullStrong,Low
2014-11-25,33154.47,22550.62,22585.09,1,BullStrong,Low
2014-11-26,33588.67,22585.09,22731.58,1,BullStrong,Low
2014-11-26,33672.31,22731.58,22731.58,1,BullStrong,Low
2014-11-28,33981.21,,22837.14,1,BullStrong,Low
2014-11-28,34041.48,22837.14,22837.14,1,BullStrong,Low
2014-12-02,33335.86,22578.63,22669.11,1,BullStrong,Low
2014-12-03,33572.86,22669.11,22710.04,1,BullStrong,Low
2014-12-04,33534.46,22710.04,22699.27,1,BullStrong,Low
2014-12-05,33542.25,22699.27,22701.42,1,BullStrong,Low
2014-12-05,33543.48,22701.42,22701.42,1,BullStrong,Low
2014-12-09,33202.12,22539.85,22610.94,1,BullStrong,Low
2014-12-10,32258.21,22610.94,22255.49,1,BullStrong,Low
2014-12-11,32358.19,22255.49,22361.05,1,BullStrong,Low
2014-12-12,31767.77,22361.05,22117.62,1,BullStrong,Low
2014-12-12,31628.78,22117.62,22117.62,1,BullStrong,Low
2014-12-16,30014.67,21889.27,21538.13,1,BullStrong,Low
2014-12-17,30754.84,21538.13,21930.20,1,BullStrong,Low
2014-12-18,32331.88,21930.20,22457.99,1,BullStrong,Low
2014-12-19,32614.09,22457.99,22473.07,3,Sideways,Low
2014-12-19,32631.52,22473.07,22473.07,3,Sideways,Low
2014-12-23,32692.33,22529.08,22449.38,3,Sideways,Low
2014-12-24,32613.97,22449.38,22468.76,3,Sideways,Low
2014-12-24,32636.38,22468.76,22468.76,3,Sideways,Low
2014-12-26,32770.08,,22628.18,3,Sideways,Low
2014-12-26,32954.34,22628.18,22628.18,3,Sideways,Low
2014-12-30,32811.72,22623.87,22473.07,3,Sideways,Low
2014-12-31,32430.97,22473.07,22242.57,3,Sideways,Low
2014-12-31,32164.54,22242.57,22242.57,3,Sideways,Low
2015-01-02,32112.11,,22175.79,3,Sideways,Low
2015-01-02,32034.92,22175.79,22175.79,3,Sideways,Low
2015-01-06,31133.94,21850.50,21557.52,3,Sideways,Low
2015-01-07,31018.79,21557.52,21835.42,3,Sideways,Low
2015-01-08,31684.10,21835.42,22253.34,3,Sideways,Low
2015-01-09,32509.14,22253.34,22106.85,4,Sideways,High
2015-01-09,32509.14,22106.85,22106.85,4,Sideways,High
2015-01-13,32725.14,21876.35,21869.88,4,Sideways,High
2015-01-14,33011.34,21869.88,21749.25,4,Sideways,High
2015-01-15,33676.89,21749.25,21467.04,4,Sideways,High
2015-01-16,33107.19,21467.04,21719.09,4,Sideways,High
2015-01-16,33107.19,21719.09,21719.09,4,Sideways,High
2015-01-20,33652.59,,21891.43,4,Sideways,High
2015-01-21,33171.99,21891.43,22003.45,4,Sideways,High
2015-01-22,33455.43,22003.45,22410.60,3,Sideways,Low
2015-01-23,33991.31,22410.60,22460.15,3,Sideways,Low
2015-01-23,34050.88,22460.15,22460.15,3,Sideways,Low
2015-01-27,33463.42,22434.30,21852.65,3,Sideways,Low
2015-01-28,33316.56,21852.65,21740.63,4,Sideways,High
2015-01-29,33056.56,21740.63,21949.59,4,Sideways,High
2015-01-30,33749.06,21949.59,21779.41,4,Sideways,High
2015-01-30,33749.06,21779.41,21779.41,4,Sideways,High
2015-02-03,32724.06,21968.98,22180.09,4,Sideways,High
2015-02-04,32776.56,22180.09,22160.71,4,Sideways,High
2015-02-05,32372.81,22160.71,22352.43,4,Sideways,High
2015-02-06,31694.06,22352.43,22216.72,4,Sideways,High
2015-02-06,31694.06,22216.72,22216.72,4,Sideways,High
2015-02-10,31336.56,22145.63,22490.31,4,Sideways,High
2015-02-11,31386.56,22490.31,22572.17,4,Sideways,High
2015-02-12,31340.02,22572.17,22834.98,2,BullStrong,High
2015-02-13,31704.80,22834.98,23031.02,2,BullStrong,High
2015-02-13,31976.89,23031.02,23031.02,2,BullStrong,High
2015-02-17,31976.89,,23052.56,2,BullStrong,High
2015-02-18,32006.79,23052.56,23084.88,2,BullStrong,High
2015-02-19,32051.64,23084.88,23199.05,2,BullStrong,High
2015-02-20,32210.11,23199.05,23354.16,2,BullStrong,High
2015-02-20,32425.39,23354.16,23354.16,2,BullStrong,High
2015-02-24,32458.28,23377.85,23395.09,2,BullStrong,High
2015-02-25,32482.20,23395.09,23336.92,2,BullStrong,High
2015-02-26,32401.47,23336.92,23455.41,2,BullStrong,High
2015-02-27,32186.83,23455.41,23352.00,1,BullStrong,Low
2015-02-27,32129.23,23352.00,23352.00,1,BullStrong,Low
2015-03-03,32480.46,23563.12,23453.25,1,BullStrong,Low
2015-03-04,32204.53,23453.25,23362.77,1,BullStrong,Low
2015-03-05,32238.30,23362.77,23403.71,1,BullStrong,Low
2015-03-06,31599.71,23403.71,23138.73,1,BullStrong,Low
2015-03-06,31452.11,23138.73,23138.73,1,BullStrong,Low
2015-03-10,30630.35,23205.51,22774.67,1,BullStrong,Low
2015-03-11,30079.41,22774.67,22643.26,1,BullStrong,Low
2015-03-12,30339.48,22643.26,22791.90,1,BullStrong,Low
2015-03-13,30193.80,22791.90,22692.80,1,BullStrong,Low
2015-03-13,30138.60,22692.80,22692.80,1,BullStrong,Low
2015-03-17,31073.14,22985.78,23022.40,1,BullStrong,Low
2015-03-18,31619.23,23022.40,23248.60,1,BullStrong,Low
2015-03-19,31695.38,23248.60,23283.07,3,Sideways,Low
2015-03-20,31864.92,23283.07,23380.01,3,Sideways,Low
2015-03-20,31970.22,23380.01,23380.01,3,Sideways,Low
2015-03-24,31801.15,23334.77,23250.75,3,Sideways,Low
2015-03-25,31264.35,23250.75,22718.66,3,Sideways,Low
2015-03-26,30637.70,22718.66,22641.10,3,Sideways,Low
2015-03-27,30610.24,22641.10,22731.58,3,Sideways,Low
2015-03-27,30708.52,22731.58,22731.58,3,Sideways,Low
2015-03-31,31014.84,22992.24,22748.82,3,Sideways,Low
2015-04-01,30649.61,22748.82,22630.33,3,Sideways,Low
2015-04-02,30530.76,22630.33,22645.41,3,Sideways,Low
2015-04-02,30547.14,22645.41,22645.41,3,Sideways,Low
2015-04-07,30861.93,22830.68,22791.90,3,Sideways,Low
2015-04-08,30962.34,22791.90,22972.86,3,Sideways,Low
2015-04-09,31273.04,22972.86,23117.19,3,Sideways,Low
2015-04-10,31504.56,23117.19,23211.98,3,Sideways,Low
2015-04-10,31607.52,23211.98,23211.98,3,Sideways,Low
2015-04-14,31443.52,23153.81,23087.03,3,Sideways,Low
2015-04-15,31481.06,23087.03,23231.37,3,Sideways,Low
2015-04-16,31615.83,23231.37,23199.05,3,Sideways,Low
2015-04-17,31285.83,23199.05,22837.14,3,Sideways,Low
2015-04-17,30892.71,22837.14,22837.14,3,Sideways,Low
2015-04-21,31614.13,23179.66,23278.76,3,Sideways,Low
2015-04-22,31824.90,23278.76,23405.86,3,Sideways,Low
2015-04-23,32040.60,23405.86,23494.18,3,Sideways,Low
2015-04-24,32807.20,23494.18,23813.01,1,BullStrong,Low
2015-04-24,32981.84,23813.01,23813.01,1,BullStrong,Low
2015-04-28,32692.29,23752.69,23705.30,1,BullStrong,Low
2015-04-29,32290.90,23705.30,23556.66,1,BullStrong,Low
2015-04-30,31302.35,23556.66,23186.13,1,BullStrong,Low
2015-05-01,31843.44,23186.13,23492.03,1,BullStrong,Low
2015-05-01,32011.00,23492.03,23492.03,1,BullStrong,Low
2015-05-05,31189.67,23530.81,23147.35,1,BullStrong,Low
2015-05-06,30588.91,23147.35,22987.94,1,BullStrong,Low
2015-05-07,30809.06,22987.94,23125.81,1,BullStrong,Low
2015-05-08,31552.19,23125.81,23414.48,1,BullStrong,Low
2015-05-08,31710.31,23414.48,23414.48,1,BullStrong,Low
2015-05-12,31212.28,23324.00,23218.44,1,BullStrong,Low
2015-05-13,31107.12,23218.44,23265.83,3,Sideways,Low
2015-05-14,31434.54,23265.83,23606.20,3,Sideways,Low
2015-05-15,31797.37,23606.20,23606.20,3,Sideways,Low
2015-05-15,31797.37,23606.20,23606.20,3,Sideways,Low
2015-05-19,31969.09,23709.61,23683.76,3,Sideways,Low
2015-05-20,31895.12,23683.76,23698.84,1,BullStrong,Low
2015-05-21,32202.41,23698.84,23821.63,1,BullStrong,Low
2015-05-22,32216.22,23821.63,23797.93,1,BullStrong,Low
2015-05-22,32203.35,23797.93,23797.93,1,BullStrong,Low
2015-05-26,31535.74,,23524.34,1,BullStrong,Low
2015-05-27,32282.80,23524.34,23903.49,1,BullStrong,Low
2015-05-28,32344.95,23903.49,23849.63,1,BullStrong,Low
2015-05-29,31988.51,23849.63,23707.45,1,BullStrong,Low
2015-05-29,31911.29,23707.45,23707.45,1,BullStrong,Low
2015-06-02,31946.32,23787.16,23711.76,1,BullStrong,Low
2015-06-03,32072.27,23711.76,23782.85,1,BullStrong,Low
2015-06-04,31692.80,23782.85,23601.90,1,BullStrong,Low
2015-06-05,31452.40,23601.90,23545.89,1,BullStrong,Low
2015-06-05,31421.98,23545.89,23545.89,1,BullStrong,Low
2015-06-09,30632.76,23306.76,23267.99,1,BullStrong,Low
2015-06-10,31323.93,23267.99,23586.82,1,BullStrong,Low
2015-06-11,31599.55,23586.82,23621.28,1,BullStrong,Low
2015-06-12,31379.15,23621.28,23427.40,3,Sideways,Low
2015-06-12,31172.15,23427.40,23427.40,3,Sideways,Low
2015-06-16,31055.72,23311.07,23438.17,3,Sideways,Low
2015-06-17,31243.06,23438.17,23502.80,3,Sideways,Low
2015-06-18,31574.67,23502.80,23845.33,3,Sideways,Low
2015-06-19,31841.54,23845.33,23672.99,3,Sideways,Low
2015-06-19,31657.54,23672.99,23672.99,3,Sideways,Low
2015-06-23,32013.74,23847.48,23866.87,3,Sideways,Low
2015-06-24,31933.94,23866.87,23744.08,3,Sideways,Low
2015-06-25,31760.65,23744.08,23696.68,3,Sideways,Low
2015-06-26,31591.23,23696.68,23539.42,3,Sideways,Low
2015-06-26,31423.33,23539.42,23539.42,3,Sideways,Low
2015-06-30,30452.39,22983.63,23065.49,3,Sideways,Low
2015-07-01,30660.83,23065.49,23248.60,3,Sideways,Low
2015-07-02,30879.09,23248.60,23255.06,3,Sideways,Low
2015-07-02,30885.99,23255.06,23255.06,3,Sideways,Low
2015-07-07,30807.95,23201.21,23259.37,3,Sideways,Low
2015-07-08,30568.01,23259.37,22854.37,3,Sideways,Low
2015-07-09,30118.96,22854.37,22841.45,3,Sideways,Low
2015-07-10,30370.55,22841.45,23190.44,3,Sideways,Low
2015-07-10,30743.15,23190.44,23190.44,3,Sideways,Low
2015-07-14,31609.25,23597.59,23752.69,3,Sideways,Low
2015-07-15,31805.38,23752.69,23778.54,3,Sideways,Low
2015-07-16,32084.49,23778.54,24114.61,3,Sideways,Low
2015-07-17,32749.21,24114.61,24470.06,3,Sideways,Low
2015-07-17,33053.34,24470.06,24470.06,1,BullStrong,Low
2015-07-21,33265.23,24554.07,24538.99,1,BullStrong,Low
2015-07-22,32602.96,24538.99,24261.09,1,BullStrong,Low
2015-07-23,32221.45,24261.09,24170.62,1,BullStrong,Low
2015-07-24,31631.17,24170.62,23933.65,1,BullStrong,Low
2015-07-24,31502.47,23933.65,23933.65,1,BullStrong,Low
2015-07-28,31394.83,23735.46,23940.11,1,BullStrong,Low
2015-07-29,31713.03,23940.11,24030.59,1,BullStrong,Low
2015-07-30,32022.54,24030.59,24144.77,1,BullStrong,Low
2015-07-31,32026.52,24144.77,24116.76,1,BullStrong,Low
2015-07-31,32011.31,24116.76,24116.76,1,BullStrong,Low
2015-08-04,31675.47,24041.36,23996.12,1,BullStrong,Low
2015-08-05,32086.96,23996.12,24181.39,1,BullStrong,Low
2015-08-06,31273.12,24181.39,23793.62,1,BullStrong,Low
2015-08-07,30990.36,23793.62,23763.46,1,BullStrong,Low
2015-08-07,30973.98,23763.46,23763.46,1,BullStrong,Low
2015-08-11,31019.45,24034.90,23726.84,1,BullStrong,Low
2015-08-12,31010.56,23726.84,23808.70,1,BullStrong,Low
2015-08-13,30973.46,23808.70,23769.93,1,BullStrong,Low
2015-08-14,30911.59,23769.93,23806.55,3,Sideways,Low
2015-08-14,30949.50,23806.55,23806.55,3,Sideways,Low
2015-08-18,31205.70,24004.74,23881.95,3,Sideways,Low
2015-08-19,30960.93,23881.95,23724.69,3,Sideways,Low
2015-08-20,30292.01,23724.69,23067.64,3,Sideways,Low
2015-08-21,28910.16,23067.64,22059.46,3,Sideways,Low
2015-08-21,27799.31,22059.46,22059.46,4,Sideways,High
2015-08-25,27271.46,21210.69,21130.98,4,Sideways,High
2015-08-26,26660.73,21130.98,22195.17,4,Sideways,High
2015-08-27,26693.88,22195.17,22757.43,4,Sideways,High
2015-08-28,26753.81,22757.43,22753.12,4,Sideways,High
2015-08-28,26753.81,22753.12,22753.12,4,Sideways,High
2015-09-01,26734.68,22470.92,21768.63,4,Sideways,High
2015-09-02,26493.71,21768.63,22382.59,4,Sideways,High
2015-09-03,26628.86,22382.59,22272.73,4,Sideways,High
2015-09-04,26895.33,22272.73,22007.76,4,Sideways,High
2015-09-04,26895.33,22007.76,22007.76,4,Sideways,High
2015-09-08,26466.93,,22628.18,4,Sideways,High
2015-09-09,26579.13,22628.18,22373.98,4,Sideways,High
2015-09-10,26399.36,22373.98,22617.41,4,Sideways,High
2015-09-11,26571.48,22617.41,22742.35,4,Sideways,High
2015-09-11,26571.48,22742.35,22742.35,6,BearStrong,High
2015-09-15,26069.13,22673.42,22940.54,6,BearStrong,High
2015-09-16,25959.48,22940.54,23069.80,4,Sideways,High
2015-09-17,26296.08,23069.80,23078.41,4,Sideways,High
2015-09-18,26713.01,23078.41,22694.96,4,Sideways,High
2015-09-18,26713.01,22694.96,22694.96,4,Sideways,High
2015-09-22,26622.48,22766.05,22425.68,4,Sideways,High
2015-09-23,26630.13,22425.68,22442.91,4,Sideways,High
2015-09-24,26503.24,22442.91,22361.05,3,Sideways,Low
2015-09-25,26299.16,22361.05,22171.48,3,Sideways,Low
2015-09-25,26120.52,22171.48,22171.48,3,Sideways,Low
2015-09-29,25016.86,21540.28,21428.26,3,Sideways,Low
2015-09-30,25215.16,21428.26,21921.59,3,Sideways,Low
2015-10-01,25739.78,21921.59,22020.68,6,BearStrong,High
2015-10-02,25939.06,22020.68,22406.29,3,Sideways,Low
2015-10-02,26250.24,22406.29,22406.29,5,BearStrong,Low
2015-10-06,26554.26,22727.27,22619.56,3,Sideways,Low
2015-10-07,26541.24,22619.56,22755.28,3,Sideways,Low
2015-10-08,26734.45,22755.28,22845.76,3,Sideways,Low
2015-10-09,26886.23,22845.76,22949.16,3,Sideways,Low
2015-10-09,26982.23,22949.16,22949.16,3,Sideways,Low
2015-10-13,26970.41,23005.17,22856.53,3,Sideways,Low
2015-10-14,26808.68,22856.53,22819.91,3,Sideways,Low
2015-10-15,27045.78,22819.91,23194.74,3,Sideways,Low
2015-10-16,27466.08,23194.74,23291.68,3,Sideways,Low
2015-10-16,27556.08,23291.68,23291.68,3,Sideways,Low
2015-10-20,27686.29,23425.25,23304.61,3,Sideways,Low
2015-10-21,27479.41,23304.61,23162.43,3,Sideways,Low
2015-10-22,27691.37,23162.43,23634.21,3,Sideways,Low
2015-10-23,28640.50,23634.21,24295.56,3,Sideways,Low
2015-10-23,29254.50,24295.56,24295.56,3,Sideways,Low
2015-10-27,29331.76,24310.64,24360.19,3,Sideways,Low
2015-10-28,29533.64,24360.19,24562.69,3,Sideways,Low
2015-10-29,29696.23,24562.69,24523.91,3,Sideways,Low
2015-10-30,29566.47,24523.91,24414.05,3,Sideways,Low
2015-10-30,29464.47,24414.05,24414.05,3,Sideways,Low
2015-11-03,30017.55,24689.79,24775.96,3,Sideways,Low
2015-11-04,30100.37,24775.96,24778.11,3,Sideways,Low
2015-11-05,30040.25,24778.11,24711.33,3,Sideways,Low
2015-11-06,30001.40,24711.33,24728.57,3,Sideways,Low
2015-11-06,30017.40,24728.57,24728.57,3,Sideways,Low
2015-11-10,29499.48,24465.75,24403.27,3,Sideways,Low
2015-11-11,29411.54,24403.27,24373.12,3,Sideways,Low
2015-11-12,29188.69,24373.12,24136.15,3,Sideways,Low
2015-11-13,28585.20,24136.15,23662.21,3,Sideways,Low
2015-11-13,28145.20,23662.21,23662.21,3,Sideways,Low
2015-11-17,29156.91,24002.59,24017.66,1,BullStrong,Low
2015-11-18,30177.51,24017.66,24478.67,1,BullStrong,Low
2015-11-19,30425.95,24478.67,24495.91,1,BullStrong,Low
2015-11-20,30806.23,24495.91,24661.78,1,BullStrong,Low
2015-11-20,30885.54,24661.78,24661.78,1,BullStrong,Low
2015-11-24,30638.29,24590.69,24569.15,1,BullStrong,Low
2015-11-25,30670.02,24569.15,24590.69,1,BullStrong,Low
2015-11-25,30680.32,24590.69,24590.69,1,BullStrong,Low
2015-11-27,30748.81,,24625.16,1,BullStrong,Low
2015-11-27,30765.29,24625.16,24625.16,1,BullStrong,Low
2015-12-01,31175.96,24562.69,24808.27,1,BullStrong,Low
2015-12-02,30940.02,24808.27,24655.32,1,BullStrong,Low
2015-12-03,29893.97,24655.32,24237.40,1,BullStrong,Low
2015-12-04,30937.93,24237.40,24803.96,1,BullStrong,Low
2015-12-04,31208.82,24803.96,24803.96,1,BullStrong,Low
2015-12-08,30920.20,24691.94,24694.10,1,BullStrong,Low
2015-12-09,30030.82,24694.10,24319.26,1,BullStrong,Low
2015-12-10,30110.00,24319.26,24429.13,1,BullStrong,Low
2015-12-11,28895.41,24429.13,23866.87,1,BullStrong,Low
2015-12-11,28626.58,23866.87,23866.87,1,BullStrong,Low
2015-12-15,29398.03,24047.82,24194.31,1,BullStrong,Low
2015-12-16,30258.86,24194.31,24554.07,1,BullStrong,Low
2015-12-17,30101.17,24554.07,24196.47,3,Sideways,Low
2015-12-18,29427.77,24196.47,23660.06,3,Sideways,Low
2015-12-18,28897.40,23660.06,23660.06,3,Sideways,Low
2015-12-22,29427.99,23922.88,24080.14,3,Sideways,Low
2015-12-23,29715.56,24080.14,24258.94,3,Sideways,Low
2015-12-24,29880.20,24258.94,24254.63,3,Sideways,Low
2015-12-24,29875.94,24254.63,24254.63,3,Sideways,Low
2015-12-29,30130.35,24241.71,24623.01,3,Sideways,Low
