run_id,symbol_set,signal_symbol,bull_symbol,defense_symbol,vix_ema_period,ema_period_calm,atr_stop_calm,ema_period_choppy,atr_stop_choppy,risk_bull,allocation_defense,macd_fast_period,macd_slow_period,macd_signal_period,atr_period,vix_symbol
620,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,100,1.0,0.02,0.6,12,26,9,14,VIX
621,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,100,1.0,0.025,0.6,12,26,9,14,VIX
622,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,50,2.0,0.015,0.6,12,26,9,14,VIX
623,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,50,2.0,0.02,0.6,12,26,9,14,VIX
624,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,50,2.0,0.025,0.6,12,26,9,14,VIX
625,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,50,2.5,0.015,0.6,12,26,9,14,VIX
626,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,50,2.5,0.02,0.6,12,26,9,14,VIX
627,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,50,2.5,0.025,0.6,12,26,9,14,VIX
628,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,50,1.0,0.015,0.6,12,26,9,14,VIX
629,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,50,1.0,0.02,0.6,12,26,9,14,VIX
630,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,50,1.0,0.025,0.6,12,26,9,14,VIX
631,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,75,2.0,0.015,0.6,12,26,9,14,VIX
632,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,75,2.0,0.02,0.6,12,26,9,14,VIX
633,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,75,2.0,0.025,0.6,12,26,9,14,VIX
634,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,75,2.5,0.015,0.6,12,26,9,14,VIX
635,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,75,2.5,0.02,0.6,12,26,9,14,VIX
636,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,75,2.5,0.025,0.6,12,26,9,14,VIX
637,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,75,1.0,0.015,0.6,12,26,9,14,VIX
638,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,75,1.0,0.02,0.6,12,26,9,14,VIX
639,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,75,1.0,0.025,0.6,12,26,9,14,VIX
640,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,100,2.0,0.015,0.6,12,26,9,14,VIX
641,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,100,2.0,0.02,0.6,12,26,9,14,VIX
642,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,100,2.0,0.025,0.6,12,26,9,14,VIX
643,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,100,2.5,0.015,0.6,12,26,9,14,VIX
644,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,100,2.5,0.02,0.6,12,26,9,14,VIX
645,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,100,2.5,0.025,0.6,12,26,9,14,VIX
646,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,100,1.0,0.015,0.6,12,26,9,14,VIX
647,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,100,1.0,0.02,0.6,12,26,9,14,VIX
648,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,100,1.0,0.025,0.6,12,26,9,14,VIX
649,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,50,2.0,0.015,0.6,12,26,9,14,VIX
650,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,50,2.0,0.02,0.6,12,26,9,14,VIX
651,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,50,2.0,0.025,0.6,12,26,9,14,VIX
652,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,50,2.5,0.015,0.6,12,26,9,14,VIX
653,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,50,2.5,0.02,0.6,12,26,9,14,VIX
654,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,50,2.5,0.025,0.6,12,26,9,14,VIX
655,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,50,1.0,0.015,0.6,12,26,9,14,VIX
656,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,50,1.0,0.02,0.6,12,26,9,14,VIX
657,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,50,1.0,0.025,0.6,12,26,9,14,VIX
658,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,75,2.0,0.015,0.6,12,26,9,14,VIX
659,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,75,2.0,0.02,0.6,12,26,9,14,VIX
660,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,75,2.0,0.025,0.6,12,26,9,14,VIX
661,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,75,2.5,0.015,0.6,12,26,9,14,VIX
662,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,75,2.5,0.02,0.6,12,26,9,14,VIX
663,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,75,2.5,0.025,0.6,12,26,9,14,VIX
664,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,75,1.0,0.015,0.6,12,26,9,14,VIX
665,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,75,1.0,0.02,0.6,12,26,9,14,VIX
666,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,75,1.0,0.025,0.6,12,26,9,14,VIX
667,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,100,2.0,0.015,0.6,12,26,9,14,VIX
668,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,100,2.0,0.02,0.6,12,26,9,14,VIX
669,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,100,2.0,0.025,0.6,12,26,9,14,VIX
670,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,100,2.5,0.015,0.6,12,26,9,14,VIX
671,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,100,2.5,0.02,0.6,12,26,9,14,VIX
672,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,100,2.5,0.025,0.6,12,26,9,14,VIX
673,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,100,1.0,0.015,0.6,12,26,9,14,VIX
674,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,100,1.0,0.02,0.6,12,26,9,14,VIX
675,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,100,1.0,0.025,0.6,12,26,9,14,VIX
676,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,50,2.0,0.015,0.6,12,26,9,14,VIX
677,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,50,2.0,0.02,0.6,12,26,9,14,VIX
678,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,50,2.0,0.025,0.6,12,26,9,14,VIX
679,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,50,2.5,0.015,0.6,12,26,9,14,VIX
680,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,50,2.5,0.02,0.6,12,26,9,14,VIX
681,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,50,2.5,0.025,0.6,12,26,9,14,VIX
682,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,50,1.0,0.015,0.6,12,26,9,14,VIX
683,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,50,1.0,0.02,0.6,12,26,9,14,VIX
684,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,50,1.0,0.025,0.6,12,26,9,14,VIX
685,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,75,2.0,0.015,0.6,12,26,9,14,VIX
686,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,75,2.0,0.02,0.6,12,26,9,14,VIX
687,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,75,2.0,0.025,0.6,12,26,9,14,VIX
688,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,75,2.5,0.015,0.6,12,26,9,14,VIX
689,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,75,2.5,0.02,0.6,12,26,9,14,VIX
690,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,75,2.5,0.025,0.6,12,26,9,14,VIX
691,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,75,1.0,0.015,0.6,12,26,9,14,VIX
692,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,75,1.0,0.02,0.6,12,26,9,14,VIX
693,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,75,1.0,0.025,0.6,12,26,9,14,VIX
694,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,100,2.0,0.015,0.6,12,26,9,14,VIX
695,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,100,2.0,0.02,0.6,12,26,9,14,VIX
696,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,100,2.0,0.025,0.6,12,26,9,14,VIX
697,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,100,2.5,0.015,0.6,12,26,9,14,VIX
698,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,100,2.5,0.02,0.6,12,26,9,14,VIX
699,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,100,2.5,0.025,0.6,12,26,9,14,VIX
700,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,100,1.0,0.015,0.6,12,26,9,14,VIX
701,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,100,1.0,0.02,0.6,12,26,9,14,VIX
702,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,100,1.0,0.025,0.6,12,26,9,14,VIX
703,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,50,2.0,0.015,0.6,12,26,9,14,VIX
704,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,50,2.0,0.02,0.6,12,26,9,14,VIX
705,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,50,2.0,0.025,0.6,12,26,9,14,VIX
706,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,50,2.5,0.015,0.6,12,26,9,14,VIX
707,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,50,2.5,0.02,0.6,12,26,9,14,VIX
708,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,50,2.5,0.025,0.6,12,26,9,14,VIX
709,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,50,1.0,0.015,0.6,12,26,9,14,VIX
710,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,50,1.0,0.02,0.6,12,26,9,14,VIX
711,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,50,1.0,0.025,0.6,12,26,9,14,VIX
712,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,75,2.0,0.015,0.6,12,26,9,14,VIX
713,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,75,2.0,0.02,0.6,12,26,9,14,VIX
714,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,75,2.0,0.025,0.6,12,26,9,14,VIX
715,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,75,2.5,0.015,0.6,12,26,9,14,VIX
716,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,75,2.5,0.02,0.6,12,26,9,14,VIX
717,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,75,2.5,0.025,0.6,12,26,9,14,VIX
718,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,75,1.0,0.015,0.6,12,26,9,14,VIX
719,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,75,1.0,0.02,0.6,12,26,9,14,VIX
720,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,75,1.0,0.025,0.6,12,26,9,14,VIX
721,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,100,2.0,0.015,0.6,12,26,9,14,VIX
722,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,100,2.0,0.02,0.6,12,26,9,14,VIX
723,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,100,2.0,0.025,0.6,12,26,9,14,VIX
724,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,100,2.5,0.015,0.6,12,26,9,14,VIX
725,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,100,2.5,0.02,0.6,12,26,9,14,VIX
726,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,100,2.5,0.025,0.6,12,26,9,14,VIX
727,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,100,1.0,0.015,0.6,12,26,9,14,VIX
728,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,100,1.0,0.02,0.6,12,26,9,14,VIX
729,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,100,1.0,0.025,0.6,12,26,9,14,VIX
