Run ID,Symbol Set,Portfolio Balance,Total Return %,Annualized Return %,Max Drawdown,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Total Trades,Profit Factor,Win Rate %,Avg Win ($),Avg Loss ($),Risk Bull,MACD Fast Period,MACD Slow Period,MACD Signal Period,ATR Period,Allocation Defense,Vix Ema Period,Ema Period Calm,Atr Stop Calm,Ema Period Choppy,Atr Stop Choppy
177,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.025,12,26,9,14,0.6,20,100,2.5,75,2.5
178,QQQ_TQQQ_VIX,53748.05,4.375,0.114,-0.106,1.78,0.83,1.08,331,0.0,0.305,322.74,-42878.85,0.015,12,26,9,14,0.6,20,100,2.5,75,1.0
179,QQQ_TQQQ_VIX,94468.95,8.447,0.155,-0.107,2.3,1.06,1.44,331,0.0,0.305,483.13,-69811.28,0.02,12,26,9,14,0.6,20,100,2.5,75,1.0
180,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.025,12,26,9,14,0.6,20,100,2.5,75,1.0
181,QQQ_TQQQ_VIX,53748.05,4.375,0.114,-0.106,1.78,0.83,1.08,331,0.0,0.305,322.74,-42878.85,0.015,12,26,9,14,0.6,20,100,2.5,100,2.0
182,QQQ_TQQQ_VIX,94468.95,8.447,0.155,-0.107,2.3,1.06,1.44,331,0.0,0.305,483.13,-69811.28,0.02,12,26,9,14,0.6,20,100,2.5,100,2.0
183,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.025,12,26,9,14,0.6,20,100,2.5,100,2.0
184,QQQ_TQQQ_VIX,53748.05,4.375,0.114,-0.106,1.78,0.83,1.08,331,0.0,0.305,322.74,-42878.85,0.015,12,26,9,14,0.6,20,100,2.5,100,2.5
185,QQQ_TQQQ_VIX,94468.95,8.447,0.155,-0.107,2.3,1.06,1.44,331,0.0,0.305,483.13,-69811.28,0.02,12,26,9,14,0.6,20,100,2.5,100,2.5
186,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.025,12,26,9,14,0.6,20,100,2.5,100,2.5
187,QQQ_TQQQ_VIX,53748.05,4.375,0.114,-0.106,1.78,0.83,1.08,331,0.0,0.305,322.74,-42878.85,0.015,12,26,9,14,0.6,20,100,2.5,100,1.0
188,QQQ_TQQQ_VIX,94468.95,8.447,0.155,-0.107,2.3,1.06,1.44,331,0.0,0.305,483.13,-69811.28,0.02,12,26,9,14,0.6,20,100,2.5,100,1.0
189,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.025,12,26,9,14,0.6,20,100,2.5,100,1.0
190,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,20,100,2.0,50,2.0
191,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,20,100,2.0,50,2.0
192,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,20,100,2.0,50,2.0
193,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,20,100,2.0,50,2.5
194,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,20,100,2.0,50,2.5
195,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,20,100,2.0,50,2.5
196,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,20,100,2.0,50,1.0
197,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,20,100,2.0,50,1.0
198,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,20,100,2.0,50,1.0
199,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,20,100,2.0,75,2.0
200,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,20,100,2.0,75,2.0
201,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,20,100,2.0,75,2.0
202,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,20,100,2.0,75,2.5
203,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,20,100,2.0,75,2.5
204,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,20,100,2.0,75,2.5
205,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,20,100,2.0,75,1.0
206,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,20,100,2.0,75,1.0
207,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,20,100,2.0,75,1.0
208,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,20,100,2.0,100,2.0
209,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,20,100,2.0,100,2.0
210,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,20,100,2.0,100,2.0
211,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,20,100,2.0,100,2.5
212,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,20,100,2.0,100,2.5
213,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,20,100,2.0,100,2.5
214,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,20,100,2.0,100,1.0
215,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,20,100,2.0,100,1.0
216,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,20,100,2.0,100,1.0
217,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,20,100,1.0,50,2.0
218,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,20,100,1.0,50,2.0
219,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,20,100,1.0,50,2.0
220,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,20,100,1.0,50,2.5
221,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,20,100,1.0,50,2.5
222,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,20,100,1.0,50,2.5
223,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,20,100,1.0,50,1.0
224,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,20,100,1.0,50,1.0
225,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,20,100,1.0,50,1.0
226,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,20,100,1.0,75,2.0
227,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,20,100,1.0,75,2.0
228,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,20,100,1.0,75,2.0
229,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,20,100,1.0,75,2.5
230,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,20,100,1.0,75,2.5
231,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,20,100,1.0,75,2.5
232,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,20,100,1.0,75,1.0
233,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,20,100,1.0,75,1.0
234,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,20,100,1.0,75,1.0
235,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,20,100,1.0,100,2.0
236,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,20,100,1.0,100,2.0
237,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,20,100,1.0,100,2.0
238,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,20,100,1.0,100,2.5
239,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,20,100,1.0,100,2.5
240,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,20,100,1.0,100,2.5
241,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,20,100,1.0,100,1.0
242,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,20,100,1.0,100,1.0
243,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,20,100,1.0,100,1.0
244,QQQ_TQQQ_VIX,73544.79,6.354,0.137,-0.078,2.71,1.26,1.74,429,0.0,0.24,324.99,-39159.6,0.015,12,26,9,14,0.6,50,25,2.5,50,2.0
245,QQQ_TQQQ_VIX,144141.53,13.414,0.187,-0.08,3.3,1.54,2.34,429,0.0,0.24,526.61,-67429.05,0.02,12,26,9,14,0.6,50,25,2.5,50,2.0
246,QQQ_TQQQ_VIX,279947.71,26.995,0.239,-0.081,3.71,1.74,2.94,429,0.0,0.24,868.65,-113335.03,0.025,12,26,9,14,0.6,50,25,2.5,50,2.0
247,QQQ_TQQQ_VIX,73544.79,6.354,0.137,-0.078,2.71,1.26,1.74,429,0.0,0.24,324.99,-39159.6,0.015,12,26,9,14,0.6,50,25,2.5,50,2.5
248,QQQ_TQQQ_VIX,144141.53,13.414,0.187,-0.08,3.3,1.54,2.34,429,0.0,0.24,526.61,-67429.05,0.02,12,26,9,14,0.6,50,25,2.5,50,2.5
249,QQQ_TQQQ_VIX,279947.71,26.995,0.239,-0.081,3.71,1.74,2.94,429,0.0,0.24,868.65,-113335.03,0.025,12,26,9,14,0.6,50,25,2.5,50,2.5
250,QQQ_TQQQ_VIX,73544.79,6.354,0.137,-0.078,2.71,1.26,1.74,429,0.0,0.24,324.99,-39159.6,0.015,12,26,9,14,0.6,50,25,2.5,50,1.0
251,QQQ_TQQQ_VIX,144141.53,13.414,0.187,-0.08,3.3,1.54,2.34,429,0.0,0.24,526.61,-67429.05,0.02,12,26,9,14,0.6,50,25,2.5,50,1.0
252,QQQ_TQQQ_VIX,279947.71,26.995,0.239,-0.081,3.71,1.74,2.94,429,0.0,0.24,868.65,-113335.03,0.025,12,26,9,14,0.6,50,25,2.5,50,1.0
253,QQQ_TQQQ_VIX,73544.79,6.354,0.137,-0.078,2.71,1.26,1.74,429,0.0,0.24,324.99,-39159.6,0.015,12,26,9,14,0.6,50,25,2.5,75,2.0
254,QQQ_TQQQ_VIX,144141.53,13.414,0.187,-0.08,3.3,1.54,2.34,429,0.0,0.24,526.61,-67429.05,0.02,12,26,9,14,0.6,50,25,2.5,75,2.0
255,QQQ_TQQQ_VIX,279947.71,26.995,0.239,-0.081,3.71,1.74,2.94,429,0.0,0.24,868.65,-113335.03,0.025,12,26,9,14,0.6,50,25,2.5,75,2.0
256,QQQ_TQQQ_VIX,73544.79,6.354,0.137,-0.078,2.71,1.26,1.74,429,0.0,0.24,324.99,-39159.6,0.015,12,26,9,14,0.6,50,25,2.5,75,2.5
257,QQQ_TQQQ_VIX,144141.53,13.414,0.187,-0.08,3.3,1.54,2.34,429,0.0,0.24,526.61,-67429.05,0.02,12,26,9,14,0.6,50,25,2.5,75,2.5
258,QQQ_TQQQ_VIX,279947.71,26.995,0.239,-0.081,3.71,1.74,2.94,429,0.0,0.24,868.65,-113335.03,0.025,12,26,9,14,0.6,50,25,2.5,75,2.5
259,QQQ_TQQQ_VIX,73544.79,6.354,0.137,-0.078,2.71,1.26,1.74,429,0.0,0.24,324.99,-39159.6,0.015,12,26,9,14,0.6,50,25,2.5,75,1.0
260,QQQ_TQQQ_VIX,144141.53,13.414,0.187,-0.08,3.3,1.54,2.34,429,0.0,0.24,526.61,-67429.05,0.02,12,26,9,14,0.6,50,25,2.5,75,1.0
261,QQQ_TQQQ_VIX,279947.71,26.995,0.239,-0.081,3.71,1.74,2.94,429,0.0,0.24,868.65,-113335.03,0.025,12,26,9,14,0.6,50,25,2.5,75,1.0
262,QQQ_TQQQ_VIX,73544.79,6.354,0.137,-0.078,2.71,1.26,1.74,429,0.0,0.24,324.99,-39159.6,0.015,12,26,9,14,0.6,50,25,2.5,100,2.0
263,QQQ_TQQQ_VIX,144141.53,13.414,0.187,-0.08,3.3,1.54,2.34,429,0.0,0.24,526.61,-67429.05,0.02,12,26,9,14,0.6,50,25,2.5,100,2.0
264,QQQ_TQQQ_VIX,279947.71,26.995,0.239,-0.081,3.71,1.74,2.94,429,0.0,0.24,868.65,-113335.03,0.025,12,26,9,14,0.6,50,25,2.5,100,2.0
265,QQQ_TQQQ_VIX,73544.79,6.354,0.137,-0.078,2.71,1.26,1.74,429,0.0,0.24,324.99,-39159.6,0.015,12,26,9,14,0.6,50,25,2.5,100,2.5
266,QQQ_TQQQ_VIX,144141.53,13.414,0.187,-0.08,3.3,1.54,2.34,429,0.0,0.24,526.61,-67429.05,0.02,12,26,9,14,0.6,50,25,2.5,100,2.5
267,QQQ_TQQQ_VIX,279947.71,26.995,0.239,-0.081,3.71,1.74,2.94,429,0.0,0.24,868.65,-113335.03,0.025,12,26,9,14,0.6,50,25,2.5,100,2.5
268,QQQ_TQQQ_VIX,73544.79,6.354,0.137,-0.078,2.71,1.26,1.74,429,0.0,0.24,324.99,-39159.6,0.015,12,26,9,14,0.6,50,25,2.5,100,1.0
269,QQQ_TQQQ_VIX,144141.53,13.414,0.187,-0.08,3.3,1.54,2.34,429,0.0,0.24,526.61,-67429.05,0.02,12,26,9,14,0.6,50,25,2.5,100,1.0
270,QQQ_TQQQ_VIX,279947.71,26.995,0.239,-0.081,3.71,1.74,2.94,429,0.0,0.24,868.65,-113335.03,0.025,12,26,9,14,0.6,50,25,2.5,100,1.0
271,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,50,25,2.0,50,2.0
272,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,50,25,2.0,50,2.0
273,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,50,25,2.0,50,2.0
274,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,50,25,2.0,50,2.5
275,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,50,25,2.0,50,2.5
276,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,50,25,2.0,50,2.5
277,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,50,25,2.0,50,1.0
278,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,50,25,2.0,50,1.0
279,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,50,25,2.0,50,1.0
280,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,50,25,2.0,75,2.0
281,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,50,25,2.0,75,2.0
282,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,50,25,2.0,75,2.0
283,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,50,25,2.0,75,2.5
284,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,50,25,2.0,75,2.5
285,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,50,25,2.0,75,2.5
286,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,50,25,2.0,75,1.0
287,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,50,25,2.0,75,1.0
288,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,50,25,2.0,75,1.0
289,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,50,25,2.0,100,2.0
290,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,50,25,2.0,100,2.0
291,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,50,25,2.0,100,2.0
292,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,50,25,2.0,100,2.5
293,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,50,25,2.0,100,2.5
294,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,50,25,2.0,100,2.5
295,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,50,25,2.0,100,1.0
296,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,50,25,2.0,100,1.0
297,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,50,25,2.0,100,1.0
298,QQQ_TQQQ_VIX,1410438.03,140.044,0.374,-0.119,4.11,1.74,3.14,421,0.0,0.242,3145.67,-437045.01,0.015,12,26,9,14,0.6,50,25,1.0,50,2.0
299,QQQ_TQQQ_VIX,5574869.41,556.487,0.501,-0.114,4.61,1.92,4.4,422,0.0,0.242,9744.75,-1404037.19,0.02,12,26,9,14,0.6,50,25,1.0,50,2.0
300,QQQ_TQQQ_VIX,-1994787.24,-200.479,,-1.0,,0.25,,195,0.0,0.226,411.81,-639903.79,0.025,12,26,9,14,0.6,50,25,1.0,50,2.0
301,QQQ_TQQQ_VIX,1410438.03,140.044,0.374,-0.119,4.11,1.74,3.14,421,0.0,0.242,3145.67,-437045.01,0.015,12,26,9,14,0.6,50,25,1.0,50,2.5
302,QQQ_TQQQ_VIX,5574869.41,556.487,0.501,-0.114,4.61,1.92,4.4,422,0.0,0.242,9744.75,-1404037.19,0.02,12,26,9,14,0.6,50,25,1.0,50,2.5
303,QQQ_TQQQ_VIX,-1994787.24,-200.479,,-1.0,,0.25,,195,0.0,0.226,411.81,-639903.79,0.025,12,26,9,14,0.6,50,25,1.0,50,2.5
304,QQQ_TQQQ_VIX,1410438.03,140.044,0.374,-0.119,4.11,1.74,3.14,421,0.0,0.242,3145.67,-437045.01,0.015,12,26,9,14,0.6,50,25,1.0,50,1.0
305,QQQ_TQQQ_VIX,5574869.41,556.487,0.501,-0.114,4.61,1.92,4.4,422,0.0,0.242,9744.75,-1404037.19,0.02,12,26,9,14,0.6,50,25,1.0,50,1.0
306,QQQ_TQQQ_VIX,-1994787.24,-200.479,,-1.0,,0.25,,195,0.0,0.226,411.81,-639903.79,0.025,12,26,9,14,0.6,50,25,1.0,50,1.0
307,QQQ_TQQQ_VIX,1410438.03,140.044,0.374,-0.119,4.11,1.74,3.14,421,0.0,0.242,3145.67,-437045.01,0.015,12,26,9,14,0.6,50,25,1.0,75,2.0
308,QQQ_TQQQ_VIX,5574869.41,556.487,0.501,-0.114,4.61,1.92,4.4,422,0.0,0.242,9744.75,-1404037.19,0.02,12,26,9,14,0.6,50,25,1.0,75,2.0
309,QQQ_TQQQ_VIX,-1994787.24,-200.479,,-1.0,,0.25,,195,0.0,0.226,411.81,-639903.79,0.025,12,26,9,14,0.6,50,25,1.0,75,2.0
