Run ID,Symbol Set,Portfolio Balance,Total Return %,Annualized Return %,Max Drawdown,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Total Trades,Profit Factor,Win Rate %,Avg Win ($),Avg Loss ($),Risk Bull,MACD Fast Period,MACD Slow Period,MACD Signal Period,ATR Period,Allocation Defense,Vix Ema Period,Ema Period Calm,Atr Stop Calm,Ema Period Choppy,Atr Stop Choppy
277,QQQ_TQQQ_VIX,2487918.41,247.792,0.425,-0.117,3.92,1.73,3.65,330,0.0,0.306,6785.46,-1047665.92,0.05,12,26,9,14,0.6,50,100,2.5,75,2.0
278,QQQ_TQQQ_VIX,3889653.23,387.965,0.467,-0.129,3.88,1.64,3.61,323,0.0,0.313,9367.99,-1633362.47,0.06,12,26,9,14,0.6,50,100,2.5,75,2.0
279,QQQ_TQQQ_VIX,2487918.41,247.792,0.425,-0.117,3.92,1.73,3.65,330,0.0,0.306,6785.46,-1047665.92,0.05,12,26,9,14,0.6,50,100,2.5,75,2.5
280,QQQ_TQQQ_VIX,3889653.23,387.965,0.467,-0.129,3.88,1.64,3.61,323,0.0,0.313,9367.99,-1633362.47,0.06,12,26,9,14,0.6,50,100,2.5,75,2.5
281,QQQ_TQQQ_VIX,2487918.41,247.792,0.425,-0.117,3.92,1.73,3.65,330,0.0,0.306,6785.46,-1047665.92,0.05,12,26,9,14,0.6,50,100,2.5,75,1.0
282,QQQ_TQQQ_VIX,3889653.23,387.965,0.467,-0.129,3.88,1.64,3.61,323,0.0,0.313,9367.99,-1633362.47,0.06,12,26,9,14,0.6,50,100,2.5,75,1.0
283,QQQ_TQQQ_VIX,2487918.41,247.792,0.425,-0.117,3.92,1.73,3.65,330,0.0,0.306,6785.46,-1047665.92,0.05,12,26,9,14,0.6,50,100,2.5,100,2.0
284,QQQ_TQQQ_VIX,3889653.23,387.965,0.467,-0.129,3.88,1.64,3.61,323,0.0,0.313,9367.99,-1633362.47,0.06,12,26,9,14,0.6,50,100,2.5,100,2.0
285,QQQ_TQQQ_VIX,2487918.41,247.792,0.425,-0.117,3.92,1.73,3.65,330,0.0,0.306,6785.46,-1047665.92,0.05,12,26,9,14,0.6,50,100,2.5,100,2.5
286,QQQ_TQQQ_VIX,3889653.23,387.965,0.467,-0.129,3.88,1.64,3.61,323,0.0,0.313,9367.99,-1633362.47,0.06,12,26,9,14,0.6,50,100,2.5,100,2.5
287,QQQ_TQQQ_VIX,2487918.41,247.792,0.425,-0.117,3.92,1.73,3.65,330,0.0,0.306,6785.46,-1047665.92,0.05,12,26,9,14,0.6,50,100,2.5,100,1.0
288,QQQ_TQQQ_VIX,3889653.23,387.965,0.467,-0.129,3.88,1.64,3.61,323,0.0,0.313,9367.99,-1633362.47,0.06,12,26,9,14,0.6,50,100,2.5,100,1.0
289,QQQ_TQQQ_VIX,4706507.52,469.651,0.485,-0.132,3.92,1.64,3.67,321,0.0,0.315,11000.51,-1952911.18,0.05,12,26,9,14,0.6,50,100,2.0,50,2.0
290,QQQ_TQQQ_VIX,5868062.47,585.806,0.506,-0.147,3.82,1.57,3.45,304,0.0,0.332,12104.19,-2560913.03,0.06,12,26,9,14,0.6,50,100,2.0,50,2.0
291,QQQ_TQQQ_VIX,4706507.52,469.651,0.485,-0.132,3.92,1.64,3.67,321,0.0,0.315,11000.51,-1952911.18,0.05,12,26,9,14,0.6,50,100,2.0,50,2.5
292,QQQ_TQQQ_VIX,5868062.47,585.806,0.506,-0.147,3.82,1.57,3.45,304,0.0,0.332,12104.19,-2560913.03,0.06,12,26,9,14,0.6,50,100,2.0,50,2.5
293,QQQ_TQQQ_VIX,4706507.52,469.651,0.485,-0.132,3.92,1.64,3.67,321,0.0,0.315,11000.51,-1952911.18,0.05,12,26,9,14,0.6,50,100,2.0,50,1.0
294,QQQ_TQQQ_VIX,5868062.47,585.806,0.506,-0.147,3.82,1.57,3.45,304,0.0,0.332,12104.19,-2560913.03,0.06,12,26,9,14,0.6,50,100,2.0,50,1.0
295,QQQ_TQQQ_VIX,4706507.52,469.651,0.485,-0.132,3.92,1.64,3.67,321,0.0,0.315,11000.51,-1952911.18,0.05,12,26,9,14,0.6,50,100,2.0,75,2.0
296,QQQ_TQQQ_VIX,5868062.47,585.806,0.506,-0.147,3.82,1.57,3.45,304,0.0,0.332,12104.19,-2560913.03,0.06,12,26,9,14,0.6,50,100,2.0,75,2.0
297,QQQ_TQQQ_VIX,4706507.52,469.651,0.485,-0.132,3.92,1.64,3.67,321,0.0,0.315,11000.51,-1952911.18,0.05,12,26,9,14,0.6,50,100,2.0,75,2.5
298,QQQ_TQQQ_VIX,5868062.47,585.806,0.506,-0.147,3.82,1.57,3.45,304,0.0,0.332,12104.19,-2560913.03,0.06,12,26,9,14,0.6,50,100,2.0,75,2.5
299,QQQ_TQQQ_VIX,4706507.52,469.651,0.485,-0.132,3.92,1.64,3.67,321,0.0,0.315,11000.51,-1952911.18,0.05,12,26,9,14,0.6,50,100,2.0,75,1.0
300,QQQ_TQQQ_VIX,5868062.47,585.806,0.506,-0.147,3.82,1.57,3.45,304,0.0,0.332,12104.19,-2560913.03,0.06,12,26,9,14,0.6,50,100,2.0,75,1.0
301,QQQ_TQQQ_VIX,4706507.52,469.651,0.485,-0.132,3.92,1.64,3.67,321,0.0,0.315,11000.51,-1952911.18,0.05,12,26,9,14,0.6,50,100,2.0,100,2.0
302,QQQ_TQQQ_VIX,5868062.47,585.806,0.506,-0.147,3.82,1.57,3.45,304,0.0,0.332,12104.19,-2560913.03,0.06,12,26,9,14,0.6,50,100,2.0,100,2.0
303,QQQ_TQQQ_VIX,4706507.52,469.651,0.485,-0.132,3.92,1.64,3.67,321,0.0,0.315,11000.51,-1952911.18,0.05,12,26,9,14,0.6,50,100,2.0,100,2.5
304,QQQ_TQQQ_VIX,5868062.47,585.806,0.506,-0.147,3.82,1.57,3.45,304,0.0,0.332,12104.19,-2560913.03,0.06,12,26,9,14,0.6,50,100,2.0,100,2.5
305,QQQ_TQQQ_VIX,4706507.52,469.651,0.485,-0.132,3.92,1.64,3.67,321,0.0,0.315,11000.51,-1952911.18,0.05,12,26,9,14,0.6,50,100,2.0,100,1.0
306,QQQ_TQQQ_VIX,5868062.47,585.806,0.506,-0.147,3.82,1.57,3.45,304,0.0,0.332,12104.19,-2560913.03,0.06,12,26,9,14,0.6,50,100,2.0,100,1.0
307,QQQ_TQQQ_VIX,-430088.88,-44.009,,-1.0,,0.19,,67,0.0,0.463,145.75,-260552.61,0.05,12,26,9,14,0.6,50,100,1.0,50,2.0
308,QQQ_TQQQ_VIX,-193742.17,-20.374,,-1.0,,0.15,,57,0.0,0.544,102.77,-75428.2,0.06,12,26,9,14,0.6,50,100,1.0,50,2.0
309,QQQ_TQQQ_VIX,-430088.88,-44.009,,-1.0,,0.19,,67,0.0,0.463,145.75,-260552.61,0.05,12,26,9,14,0.6,50,100,1.0,50,2.5
310,QQQ_TQQQ_VIX,-193742.17,-20.374,,-1.0,,0.15,,57,0.0,0.544,102.77,-75428.2,0.06,12,26,9,14,0.6,50,100,1.0,50,2.5
311,QQQ_TQQQ_VIX,-430088.88,-44.009,,-1.0,,0.19,,67,0.0,0.463,145.75,-260552.61,0.05,12,26,9,14,0.6,50,100,1.0,50,1.0
312,QQQ_TQQQ_VIX,-193742.17,-20.374,,-1.0,,0.15,,57,0.0,0.544,102.77,-75428.2,0.06,12,26,9,14,0.6,50,100,1.0,50,1.0
313,QQQ_TQQQ_VIX,-430088.88,-44.009,,-1.0,,0.19,,67,0.0,0.463,145.75,-260552.61,0.05,12,26,9,14,0.6,50,100,1.0,75,2.0
314,QQQ_TQQQ_VIX,-193742.17,-20.374,,-1.0,,0.15,,57,0.0,0.544,102.77,-75428.2,0.06,12,26,9,14,0.6,50,100,1.0,75,2.0
315,QQQ_TQQQ_VIX,-430088.88,-44.009,,-1.0,,0.19,,67,0.0,0.463,145.75,-260552.61,0.05,12,26,9,14,0.6,50,100,1.0,75,2.5
316,QQQ_TQQQ_VIX,-193742.17,-20.374,,-1.0,,0.15,,57,0.0,0.544,102.77,-75428.2,0.06,12,26,9,14,0.6,50,100,1.0,75,2.5
317,QQQ_TQQQ_VIX,-430088.88,-44.009,,-1.0,,0.19,,67,0.0,0.463,145.75,-260552.61,0.05,12,26,9,14,0.6,50,100,1.0,75,1.0
318,QQQ_TQQQ_VIX,-193742.17,-20.374,,-1.0,,0.15,,57,0.0,0.544,102.77,-75428.2,0.06,12,26,9,14,0.6,50,100,1.0,75,1.0
319,QQQ_TQQQ_VIX,-430088.88,-44.009,,-1.0,,0.19,,67,0.0,0.463,145.75,-260552.61,0.05,12,26,9,14,0.6,50,100,1.0,100,2.0
320,QQQ_TQQQ_VIX,-193742.17,-20.374,,-1.0,,0.15,,57,0.0,0.544,102.77,-75428.2,0.06,12,26,9,14,0.6,50,100,1.0,100,2.0
321,QQQ_TQQQ_VIX,-430088.88,-44.009,,-1.0,,0.19,,67,0.0,0.463,145.75,-260552.61,0.05,12,26,9,14,0.6,50,100,1.0,100,2.5
322,QQQ_TQQQ_VIX,-193742.17,-20.374,,-1.0,,0.15,,57,0.0,0.544,102.77,-75428.2,0.06,12,26,9,14,0.6,50,100,1.0,100,2.5
323,QQQ_TQQQ_VIX,-430088.88,-44.009,,-1.0,,0.19,,67,0.0,0.463,145.75,-260552.61,0.05,12,26,9,14,0.6,50,100,1.0,100,1.0
324,QQQ_TQQQ_VIX,-193742.17,-20.374,,-1.0,,0.15,,57,0.0,0.544,102.77,-75428.2,0.06,12,26,9,14,0.6,50,100,1.0,100,1.0
325,QQQ_TQQQ_VIX,5312666.30,530.267,0.496,-0.108,4.73,2.06,4.58,427,0.0,0.241,9399.93,-1364897.71,0.05,12,26,9,14,0.6,100,25,2.5,50,2.0
326,QQQ_TQQQ_VIX,12252846.76,1224.285,0.579,-0.124,4.84,2.01,4.66,421,0.0,0.245,18552.08,-2951333.91,0.06,12,26,9,14,0.6,100,25,2.5,50,2.0
327,QQQ_TQQQ_VIX,5312666.30,530.267,0.496,-0.108,4.73,2.06,4.58,427,0.0,0.241,9399.93,-1364897.71,0.05,12,26,9,14,0.6,100,25,2.5,50,2.5
328,QQQ_TQQQ_VIX,12252846.76,1224.285,0.579,-0.124,4.84,2.01,4.66,421,0.0,0.245,18552.08,-2951333.91,0.06,12,26,9,14,0.6,100,25,2.5,50,2.5
329,QQQ_TQQQ_VIX,5312666.30,530.267,0.496,-0.108,4.73,2.06,4.58,427,0.0,0.241,9399.93,-1364897.71,0.05,12,26,9,14,0.6,100,25,2.5,50,1.0
330,QQQ_TQQQ_VIX,12252846.76,1224.285,0.579,-0.124,4.84,2.01,4.66,421,0.0,0.245,18552.08,-2951333.91,0.06,12,26,9,14,0.6,100,25,2.5,50,1.0
331,QQQ_TQQQ_VIX,5312666.30,530.267,0.496,-0.108,4.73,2.06,4.58,427,0.0,0.241,9399.93,-1364897.71,0.05,12,26,9,14,0.6,100,25,2.5,75,2.0
332,QQQ_TQQQ_VIX,12252846.76,1224.285,0.579,-0.124,4.84,2.01,4.66,421,0.0,0.245,18552.08,-2951333.91,0.06,12,26,9,14,0.6,100,25,2.5,75,2.0
333,QQQ_TQQQ_VIX,5312666.30,530.267,0.496,-0.108,4.73,2.06,4.58,427,0.0,0.241,9399.93,-1364897.71,0.05,12,26,9,14,0.6,100,25,2.5,75,2.5
334,QQQ_TQQQ_VIX,12252846.76,1224.285,0.579,-0.124,4.84,2.01,4.66,421,0.0,0.245,18552.08,-2951333.91,0.06,12,26,9,14,0.6,100,25,2.5,75,2.5
335,QQQ_TQQQ_VIX,5312666.30,530.267,0.496,-0.108,4.73,2.06,4.58,427,0.0,0.241,9399.93,-1364897.71,0.05,12,26,9,14,0.6,100,25,2.5,75,1.0
336,QQQ_TQQQ_VIX,12252846.76,1224.285,0.579,-0.124,4.84,2.01,4.66,421,0.0,0.245,18552.08,-2951333.91,0.06,12,26,9,14,0.6,100,25,2.5,75,1.0
337,QQQ_TQQQ_VIX,5312666.30,530.267,0.496,-0.108,4.73,2.06,4.58,427,0.0,0.241,9399.93,-1364897.71,0.05,12,26,9,14,0.6,100,25,2.5,100,2.0
338,QQQ_TQQQ_VIX,12252846.76,1224.285,0.579,-0.124,4.84,2.01,4.66,421,0.0,0.245,18552.08,-2951333.91,0.06,12,26,9,14,0.6,100,25,2.5,100,2.0
339,QQQ_TQQQ_VIX,5312666.30,530.267,0.496,-0.108,4.73,2.06,4.58,427,0.0,0.241,9399.93,-1364897.71,0.05,12,26,9,14,0.6,100,25,2.5,100,2.5
340,QQQ_TQQQ_VIX,12252846.76,1224.285,0.579,-0.124,4.84,2.01,4.66,421,0.0,0.245,18552.08,-2951333.91,0.06,12,26,9,14,0.6,100,25,2.5,100,2.5
341,QQQ_TQQQ_VIX,5312666.30,530.267,0.496,-0.108,4.73,2.06,4.58,427,0.0,0.241,9399.93,-1364897.71,0.05,12,26,9,14,0.6,100,25,2.5,100,1.0
342,QQQ_TQQQ_VIX,12252846.76,1224.285,0.579,-0.124,4.84,2.01,4.66,421,0.0,0.245,18552.08,-2951333.91,0.06,12,26,9,14,0.6,100,25,2.5,100,1.0
343,QQQ_TQQQ_VIX,15167710.78,1515.771,0.601,-0.128,4.88,2.0,4.69,418,0.0,0.246,22162.93,-3598490.52,0.05,12,26,9,14,0.6,100,25,2.0,50,2.0
344,QQQ_TQQQ_VIX,23889871.60,2387.987,0.648,-0.147,4.82,1.92,4.42,404,0.0,0.255,29874.94,-5621712.36,0.06,12,26,9,14,0.6,100,25,2.0,50,2.0
345,QQQ_TQQQ_VIX,15167710.78,1515.771,0.601,-0.128,4.88,2.0,4.69,418,0.0,0.246,22162.93,-3598490.52,0.05,12,26,9,14,0.6,100,25,2.0,50,2.5
346,QQQ_TQQQ_VIX,23889871.60,2387.987,0.648,-0.147,4.82,1.92,4.42,404,0.0,0.255,29874.94,-5621712.36,0.06,12,26,9,14,0.6,100,25,2.0,50,2.5
347,QQQ_TQQQ_VIX,15167710.78,1515.771,0.601,-0.128,4.88,2.0,4.69,418,0.0,0.246,22162.93,-3598490.52,0.05,12,26,9,14,0.6,100,25,2.0,50,1.0
348,QQQ_TQQQ_VIX,23889871.60,2387.987,0.648,-0.147,4.82,1.92,4.42,404,0.0,0.255,29874.94,-5621712.36,0.06,12,26,9,14,0.6,100,25,2.0,50,1.0
349,QQQ_TQQQ_VIX,15167710.78,1515.771,0.601,-0.128,4.88,2.0,4.69,418,0.0,0.246,22162.93,-3598490.52,0.05,12,26,9,14,0.6,100,25,2.0,75,2.0
350,QQQ_TQQQ_VIX,23889871.60,2387.987,0.648,-0.147,4.82,1.92,4.42,404,0.0,0.255,29874.94,-5621712.36,0.06,12,26,9,14,0.6,100,25,2.0,75,2.0
351,QQQ_TQQQ_VIX,15167710.78,1515.771,0.601,-0.128,4.88,2.0,4.69,418,0.0,0.246,22162.93,-3598490.52,0.05,12,26,9,14,0.6,100,25,2.0,75,2.5
352,QQQ_TQQQ_VIX,23889871.60,2387.987,0.648,-0.147,4.82,1.92,4.42,404,0.0,0.255,29874.94,-5621712.36,0.06,12,26,9,14,0.6,100,25,2.0,75,2.5
353,QQQ_TQQQ_VIX,15167710.78,1515.771,0.601,-0.128,4.88,2.0,4.69,418,0.0,0.246,22162.93,-3598490.52,0.05,12,26,9,14,0.6,100,25,2.0,75,1.0
354,QQQ_TQQQ_VIX,23889871.60,2387.987,0.648,-0.147,4.82,1.92,4.42,404,0.0,0.255,29874.94,-5621712.36,0.06,12,26,9,14,0.6,100,25,2.0,75,1.0
355,QQQ_TQQQ_VIX,15167710.78,1515.771,0.601,-0.128,4.88,2.0,4.69,418,0.0,0.246,22162.93,-3598490.52,0.05,12,26,9,14,0.6,100,25,2.0,100,2.0
356,QQQ_TQQQ_VIX,23889871.60,2387.987,0.648,-0.147,4.82,1.92,4.42,404,0.0,0.255,29874.94,-5621712.36,0.06,12,26,9,14,0.6,100,25,2.0,100,2.0
357,QQQ_TQQQ_VIX,15167710.78,1515.771,0.601,-0.128,4.88,2.0,4.69,418,0.0,0.246,22162.93,-3598490.52,0.05,12,26,9,14,0.6,100,25,2.0,100,2.5
358,QQQ_TQQQ_VIX,23889871.60,2387.987,0.648,-0.147,4.82,1.92,4.42,404,0.0,0.255,29874.94,-5621712.36,0.06,12,26,9,14,0.6,100,25,2.0,100,2.5
359,QQQ_TQQQ_VIX,15167710.78,1515.771,0.601,-0.128,4.88,2.0,4.69,418,0.0,0.246,22162.93,-3598490.52,0.05,12,26,9,14,0.6,100,25,2.0,100,1.0
360,QQQ_TQQQ_VIX,23889871.60,2387.987,0.648,-0.147,4.82,1.92,4.42,404,0.0,0.255,29874.94,-5621712.36,0.06,12,26,9,14,0.6,100,25,2.0,100,1.0
361,QQQ_TQQQ_VIX,-2045486.67,-205.549,,-1.0,,0.26,,59,0.0,0.305,195.71,-441685.67,0.05,12,26,9,14,0.6,100,25,1.0,50,2.0
362,QQQ_TQQQ_VIX,-1685309.83,-169.531,,-1.0,,0.28,,5,0.0,0.2,73.98,-612443.71,0.06,12,26,9,14,0.6,100,25,1.0,50,2.0
363,QQQ_TQQQ_VIX,-2045486.67,-205.549,,-1.0,,0.26,,59,0.0,0.305,195.71,-441685.67,0.05,12,26,9,14,0.6,100,25,1.0,50,2.5
364,QQQ_TQQQ_VIX,-1685309.83,-169.531,,-1.0,,0.28,,5,0.0,0.2,73.98,-612443.71,0.06,12,26,9,14,0.6,100,25,1.0,50,2.5
365,QQQ_TQQQ_VIX,-2045486.67,-205.549,,-1.0,,0.26,,59,0.0,0.305,195.71,-441685.67,0.05,12,26,9,14,0.6,100,25,1.0,50,1.0
366,QQQ_TQQQ_VIX,-1685309.83,-169.531,,-1.0,,0.28,,5,0.0,0.2,73.98,-612443.71,0.06,12,26,9,14,0.6,100,25,1.0,50,1.0
367,QQQ_TQQQ_VIX,-2045486.67,-205.549,,-1.0,,0.26,,59,0.0,0.305,195.71,-441685.67,0.05,12,26,9,14,0.6,100,25,1.0,75,2.0
368,QQQ_TQQQ_VIX,-1685309.83,-169.531,,-1.0,,0.28,,5,0.0,0.2,73.98,-612443.71,0.06,12,26,9,14,0.6,100,25,1.0,75,2.0
369,QQQ_TQQQ_VIX,-2045486.67,-205.549,,-1.0,,0.26,,59,0.0,0.305,195.71,-441685.67,0.05,12,26,9,14,0.6,100,25,1.0,75,2.5
370,QQQ_TQQQ_VIX,-1685309.83,-169.531,,-1.0,,0.28,,5,0.0,0.2,73.98,-612443.71,0.06,12,26,9,14,0.6,100,25,1.0,75,2.5
371,QQQ_TQQQ_VIX,-2045486.67,-205.549,,-1.0,,0.26,,59,0.0,0.305,195.71,-441685.67,0.05,12,26,9,14,0.6,100,25,1.0,75,1.0
372,QQQ_TQQQ_VIX,-1685309.83,-169.531,,-1.0,,0.28,,5,0.0,0.2,73.98,-612443.71,0.06,12,26,9,14,0.6,100,25,1.0,75,1.0
373,QQQ_TQQQ_VIX,-2045486.67,-205.549,,-1.0,,0.26,,59,0.0,0.305,195.71,-441685.67,0.05,12,26,9,14,0.6,100,25,1.0,100,2.0
374,QQQ_TQQQ_VIX,-1685309.83,-169.531,,-1.0,,0.28,,5,0.0,0.2,73.98,-612443.71,0.06,12,26,9,14,0.6,100,25,1.0,100,2.0
375,QQQ_TQQQ_VIX,-2045486.67,-205.549,,-1.0,,0.26,,59,0.0,0.305,195.71,-441685.67,0.05,12,26,9,14,0.6,100,25,1.0,100,2.5
376,QQQ_TQQQ_VIX,-1685309.83,-169.531,,-1.0,,0.28,,5,0.0,0.2,73.98,-612443.71,0.06,12,26,9,14,0.6,100,25,1.0,100,2.5
377,QQQ_TQQQ_VIX,-2045486.67,-205.549,,-1.0,,0.26,,59,0.0,0.305,195.71,-441685.67,0.05,12,26,9,14,0.6,100,25,1.0,100,1.0
378,QQQ_TQQQ_VIX,-1685309.83,-169.531,,-1.0,,0.28,,5,0.0,0.2,73.98,-612443.71,0.06,12,26,9,14,0.6,100,25,1.0,100,1.0
379,QQQ_TQQQ_VIX,2728109.60,271.811,0.434,-0.127,4.06,1.76,3.41,342,0.0,0.284,7290.04,-1002727.66,0.05,12,26,9,14,0.6,100,75,2.5,50,2.0
380,QQQ_TQQQ_VIX,4409782.05,439.978,0.478,-0.136,4.02,1.67,3.52,336,0.0,0.289,10443.35,-1613221.54,0.06,12,26,9,14,0.6,100,75,2.5,50,2.0
381,QQQ_TQQQ_VIX,2728109.60,271.811,0.434,-0.127,4.06,1.76,3.41,342,0.0,0.284,7290.04,-1002727.66,0.05,12,26,9,14,0.6,100,75,2.5,50,2.5
382,QQQ_TQQQ_VIX,4409782.05,439.978,0.478,-0.136,4.02,1.67,3.52,336,0.0,0.289,10443.35,-1613221.54,0.06,12,26,9,14,0.6,100,75,2.5,50,2.5
383,QQQ_TQQQ_VIX,2728109.60,271.811,0.434,-0.127,4.06,1.76,3.41,342,0.0,0.284,7290.04,-1002727.66,0.05,12,26,9,14,0.6,100,75,2.5,50,1.0
384,QQQ_TQQQ_VIX,4409782.05,439.978,0.478,-0.136,4.02,1.67,3.52,336,0.0,0.289,10443.35,-1613221.54,0.06,12,26,9,14,0.6,100,75,2.5,50,1.0
385,QQQ_TQQQ_VIX,2728109.60,271.811,0.434,-0.127,4.06,1.76,3.41,342,0.0,0.284,7290.04,-1002727.66,0.05,12,26,9,14,0.6,100,75,2.5,75,2.0
386,QQQ_TQQQ_VIX,4409782.05,439.978,0.478,-0.136,4.02,1.67,3.52,336,0.0,0.289,10443.35,-1613221.54,0.06,12,26,9,14,0.6,100,75,2.5,75,2.0
387,QQQ_TQQQ_VIX,2728109.60,271.811,0.434,-0.127,4.06,1.76,3.41,342,0.0,0.284,7290.04,-1002727.66,0.05,12,26,9,14,0.6,100,75,2.5,75,2.5
388,QQQ_TQQQ_VIX,4409782.05,439.978,0.478,-0.136,4.02,1.67,3.52,336,0.0,0.289,10443.35,-1613221.54,0.06,12,26,9,14,0.6,100,75,2.5,75,2.5
389,QQQ_TQQQ_VIX,2728109.60,271.811,0.434,-0.127,4.06,1.76,3.41,342,0.0,0.284,7290.04,-1002727.66,0.05,12,26,9,14,0.6,100,75,2.5,75,1.0
390,QQQ_TQQQ_VIX,4409782.05,439.978,0.478,-0.136,4.02,1.67,3.52,336,0.0,0.289,10443.35,-1613221.54,0.06,12,26,9,14,0.6,100,75,2.5,75,1.0
391,QQQ_TQQQ_VIX,2728109.60,271.811,0.434,-0.127,4.06,1.76,3.41,342,0.0,0.284,7290.04,-1002727.66,0.05,12,26,9,14,0.6,100,75,2.5,100,2.0
392,QQQ_TQQQ_VIX,4409782.05,439.978,0.478,-0.136,4.02,1.67,3.52,336,0.0,0.289,10443.35,-1613221.54,0.06,12,26,9,14,0.6,100,75,2.5,100,2.0
393,QQQ_TQQQ_VIX,2728109.60,271.811,0.434,-0.127,4.06,1.76,3.41,342,0.0,0.284,7290.04,-1002727.66,0.05,12,26,9,14,0.6,100,75,2.5,100,2.5
394,QQQ_TQQQ_VIX,4409782.05,439.978,0.478,-0.136,4.02,1.67,3.52,336,0.0,0.289,10443.35,-1613221.54,0.06,12,26,9,14,0.6,100,75,2.5,100,2.5
395,QQQ_TQQQ_VIX,2728109.60,271.811,0.434,-0.127,4.06,1.76,3.41,342,0.0,0.284,7290.04,-1002727.66,0.05,12,26,9,14,0.6,100,75,2.5,100,1.0
396,QQQ_TQQQ_VIX,4409782.05,439.978,0.478,-0.136,4.02,1.67,3.52,336,0.0,0.289,10443.35,-1613221.54,0.06,12,26,9,14,0.6,100,75,2.5,100,1.0
397,QQQ_TQQQ_VIX,5158361.68,514.836,0.493,-0.138,4.03,1.66,3.57,333,0.0,0.291,11877.04,-1878909.09,0.05,12,26,9,14,0.6,100,75,2.0,50,2.0
398,QQQ_TQQQ_VIX,6732397.28,672.240,0.519,-0.15,3.95,1.6,3.47,317,0.0,0.306,13732.37,-2563493.4,0.06,12,26,9,14,0.6,100,75,2.0,50,2.0
399,QQQ_TQQQ_VIX,5158361.68,514.836,0.493,-0.138,4.03,1.66,3.57,333,0.0,0.291,11877.04,-1878909.09,0.05,12,26,9,14,0.6,100,75,2.0,50,2.5
400,QQQ_TQQQ_VIX,6732397.28,672.240,0.519,-0.15,3.95,1.6,3.47,317,0.0,0.306,13732.37,-2563493.4,0.06,12,26,9,14,0.6,100,75,2.0,50,2.5
401,QQQ_TQQQ_VIX,5158361.68,514.836,0.493,-0.138,4.03,1.66,3.57,333,0.0,0.291,11877.04,-1878909.09,0.05,12,26,9,14,0.6,100,75,2.0,50,1.0
402,QQQ_TQQQ_VIX,6732397.28,672.240,0.519,-0.15,3.95,1.6,3.47,317,0.0,0.306,13732.37,-2563493.4,0.06,12,26,9,14,0.6,100,75,2.0,50,1.0
403,QQQ_TQQQ_VIX,5158361.68,514.836,0.493,-0.138,4.03,1.66,3.57,333,0.0,0.291,11877.04,-1878909.09,0.05,12,26,9,14,0.6,100,75,2.0,75,2.0
404,QQQ_TQQQ_VIX,6732397.28,672.240,0.519,-0.15,3.95,1.6,3.47,317,0.0,0.306,13732.37,-2563493.4,0.06,12,26,9,14,0.6,100,75,2.0,75,2.0
405,QQQ_TQQQ_VIX,5158361.68,514.836,0.493,-0.138,4.03,1.66,3.57,333,0.0,0.291,11877.04,-1878909.09,0.05,12,26,9,14,0.6,100,75,2.0,75,2.5
406,QQQ_TQQQ_VIX,6732397.28,672.240,0.519,-0.15,3.95,1.6,3.47,317,0.0,0.306,13732.37,-2563493.4,0.06,12,26,9,14,0.6,100,75,2.0,75,2.5
407,QQQ_TQQQ_VIX,5158361.68,514.836,0.493,-0.138,4.03,1.66,3.57,333,0.0,0.291,11877.04,-1878909.09,0.05,12,26,9,14,0.6,100,75,2.0,75,1.0
408,QQQ_TQQQ_VIX,6732397.28,672.240,0.519,-0.15,3.95,1.6,3.47,317,0.0,0.306,13732.37,-2563493.4,0.06,12,26,9,14,0.6,100,75,2.0,75,1.0
409,QQQ_TQQQ_VIX,5158361.68,514.836,0.493,-0.138,4.03,1.66,3.57,333,0.0,0.291,11877.04,-1878909.09,0.05,12,26,9,14,0.6,100,75,2.0,100,2.0
410,QQQ_TQQQ_VIX,6732397.28,672.240,0.519,-0.15,3.95,1.6,3.47,317,0.0,0.306,13732.37,-2563493.4,0.06,12,26,9,14,0.6,100,75,2.0,100,2.0
411,QQQ_TQQQ_VIX,5158361.68,514.836,0.493,-0.138,4.03,1.66,3.57,333,0.0,0.291,11877.04,-1878909.09,0.05,12,26,9,14,0.6,100,75,2.0,100,2.5
412,QQQ_TQQQ_VIX,6732397.28,672.240,0.519,-0.15,3.95,1.6,3.47,317,0.0,0.306,13732.37,-2563493.4,0.06,12,26,9,14,0.6,100,75,2.0,100,2.5
413,QQQ_TQQQ_VIX,5158361.68,514.836,0.493,-0.138,4.03,1.66,3.57,333,0.0,0.291,11877.04,-1878909.09,0.05,12,26,9,14,0.6,100,75,2.0,100,1.0
414,QQQ_TQQQ_VIX,6732397.28,672.240,0.519,-0.15,3.95,1.6,3.47,317,0.0,0.306,13732.37,-2563493.4,0.06,12,26,9,14,0.6,100,75,2.0,100,1.0
415,QQQ_TQQQ_VIX,-419815.69,-42.982,,-1.0,,0.19,,76,0.0,0.421,149.99,-210433.32,0.05,12,26,9,14,0.6,100,75,1.0,50,2.0
416,QQQ_TQQQ_VIX,-185686.67,-19.569,,-1.0,,0.15,,68,0.0,0.471,102.24,-93989.83,0.06,12,26,9,14,0.6,100,75,1.0,50,2.0
417,QQQ_TQQQ_VIX,-419815.69,-42.982,,-1.0,,0.19,,76,0.0,0.421,149.99,-210433.32,0.05,12,26,9,14,0.6,100,75,1.0,50,2.5
