run_id,symbol_set,signal_symbol,bull_symbol,defense_symbol,vix_ema_period,ema_period_calm,atr_stop_calm,ema_period_choppy,atr_stop_choppy,risk_bull,allocation_defense,macd_fast_period,macd_slow_period,macd_signal_period,atr_period,vix_symbol
411,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,100,2.5,0.05,0.6,12,26,9,14,VIX
412,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,100,2.5,0.06,0.6,12,26,9,14,VIX
413,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,100,1.0,0.05,0.6,12,26,9,14,VIX
414,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,100,1.0,0.06,0.6,12,26,9,14,VIX
415,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,50,2.0,0.05,0.6,12,26,9,14,VIX
416,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,50,2.0,0.06,0.6,12,26,9,14,VIX
417,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,50,2.5,0.05,0.6,12,26,9,14,VIX
418,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,50,2.5,0.06,0.6,12,26,9,14,VIX
419,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,50,1.0,0.05,0.6,12,26,9,14,VIX
420,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,50,1.0,0.06,0.6,12,26,9,14,VIX
421,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,75,2.0,0.05,0.6,12,26,9,14,VIX
422,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,75,2.0,0.06,0.6,12,26,9,14,VIX
423,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,75,2.5,0.05,0.6,12,26,9,14,VIX
424,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,75,2.5,0.06,0.6,12,26,9,14,VIX
425,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,75,1.0,0.05,0.6,12,26,9,14,VIX
426,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,75,1.0,0.06,0.6,12,26,9,14,VIX
427,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,100,2.0,0.05,0.6,12,26,9,14,VIX
428,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,100,2.0,0.06,0.6,12,26,9,14,VIX
429,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,100,2.5,0.05,0.6,12,26,9,14,VIX
430,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,100,2.5,0.06,0.6,12,26,9,14,VIX
431,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,100,1.0,0.05,0.6,12,26,9,14,VIX
432,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,1.0,100,1.0,0.06,0.6,12,26,9,14,VIX
433,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,50,2.0,0.05,0.6,12,26,9,14,VIX
434,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,50,2.0,0.06,0.6,12,26,9,14,VIX
435,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,50,2.5,0.05,0.6,12,26,9,14,VIX
436,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,50,2.5,0.06,0.6,12,26,9,14,VIX
437,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,50,1.0,0.05,0.6,12,26,9,14,VIX
438,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,50,1.0,0.06,0.6,12,26,9,14,VIX
439,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,75,2.0,0.05,0.6,12,26,9,14,VIX
440,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,75,2.0,0.06,0.6,12,26,9,14,VIX
441,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,75,2.5,0.05,0.6,12,26,9,14,VIX
442,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,75,2.5,0.06,0.6,12,26,9,14,VIX
443,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,75,1.0,0.05,0.6,12,26,9,14,VIX
444,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,75,1.0,0.06,0.6,12,26,9,14,VIX
445,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,100,2.0,0.05,0.6,12,26,9,14,VIX
446,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,100,2.0,0.06,0.6,12,26,9,14,VIX
447,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,100,2.5,0.05,0.6,12,26,9,14,VIX
448,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,100,2.5,0.06,0.6,12,26,9,14,VIX
449,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,100,1.0,0.05,0.6,12,26,9,14,VIX
450,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.5,100,1.0,0.06,0.6,12,26,9,14,VIX
451,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,50,2.0,0.05,0.6,12,26,9,14,VIX
452,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,50,2.0,0.06,0.6,12,26,9,14,VIX
453,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,50,2.5,0.05,0.6,12,26,9,14,VIX
454,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,50,2.5,0.06,0.6,12,26,9,14,VIX
455,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,50,1.0,0.05,0.6,12,26,9,14,VIX
456,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,50,1.0,0.06,0.6,12,26,9,14,VIX
457,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,75,2.0,0.05,0.6,12,26,9,14,VIX
458,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,75,2.0,0.06,0.6,12,26,9,14,VIX
459,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,75,2.5,0.05,0.6,12,26,9,14,VIX
460,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,75,2.5,0.06,0.6,12,26,9,14,VIX
461,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,75,1.0,0.05,0.6,12,26,9,14,VIX
462,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,75,1.0,0.06,0.6,12,26,9,14,VIX
463,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,100,2.0,0.05,0.6,12,26,9,14,VIX
464,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,100,2.0,0.06,0.6,12,26,9,14,VIX
465,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,100,2.5,0.05,0.6,12,26,9,14,VIX
466,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,100,2.5,0.06,0.6,12,26,9,14,VIX
467,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,100,1.0,0.05,0.6,12,26,9,14,VIX
468,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,2.0,100,1.0,0.06,0.6,12,26,9,14,VIX
469,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,50,2.0,0.05,0.6,12,26,9,14,VIX
470,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,50,2.0,0.06,0.6,12,26,9,14,VIX
471,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,50,2.5,0.05,0.6,12,26,9,14,VIX
472,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,50,2.5,0.06,0.6,12,26,9,14,VIX
473,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,50,1.0,0.05,0.6,12,26,9,14,VIX
474,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,50,1.0,0.06,0.6,12,26,9,14,VIX
475,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,75,2.0,0.05,0.6,12,26,9,14,VIX
476,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,75,2.0,0.06,0.6,12,26,9,14,VIX
477,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,75,2.5,0.05,0.6,12,26,9,14,VIX
478,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,75,2.5,0.06,0.6,12,26,9,14,VIX
479,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,75,1.0,0.05,0.6,12,26,9,14,VIX
480,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,75,1.0,0.06,0.6,12,26,9,14,VIX
481,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,100,2.0,0.05,0.6,12,26,9,14,VIX
482,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,100,2.0,0.06,0.6,12,26,9,14,VIX
483,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,100,2.5,0.05,0.6,12,26,9,14,VIX
484,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,100,2.5,0.06,0.6,12,26,9,14,VIX
485,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,100,1.0,0.05,0.6,12,26,9,14,VIX
486,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,100,1.0,100,1.0,0.06,0.6,12,26,9,14,VIX
