Trade_ID,Date,Bar_Number,Strategy_State,Ticker,Decision,Decision_Reason,Indicator_SMA_fast,Indicator_SMA_slow,Indicator_T_norm,Indicator_z_score,Threshold_leverage_scalar,Threshold_lower_thresh_z,Threshold_upper_thresh_z,Order_Type,Shares,Fill_Price,Position_Value,Slippage,Commission,Portfolio_Value_Before,Portfolio_Value_After,Cash_Before,Cash_After,Allocation_Before,Allocation_After,Cumulative_Return_Pct
429,2022-10-12 05:00:00-07:00,17268,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=-0.914, SMA_fast=292.43 vs SMA_slow=306.56, z_score=-0.825, vol_crush=True",292.42674999999997,306.5609285714286,-0.9138790723737998,-0.8248731332884072,1.0,0.2,1.0,MARKET,447,262.92266,117526.42902,0.0,4.47,330016.865028108,329894.986008108,117831.245028108,300.346008108,"CASH: 35.7%, QQQ: 44.3%, TQQQ: 20.0%","QQQ: 79.9%, TQQQ: 20.0%",3198.94986008108
430,2022-10-13 05:00:00-07:00,17274,v3.5b Cell 5: BearStrong/Low,TQQQ,SELL,"Kalman T_norm=-0.869, SMA_fast=290.94 vs SMA_slow=305.91, z_score=-0.588, vol_crush=False",290.93500000000006,305.91214285714284,-0.8686224816266186,-0.5879142241056792,1.0,0.2,1.0,MARKET,7280,9.645345,70218.1116,0.0,72.8,340484.026008108,340340.937608108,300.346008108,70445.657608108,"QQQ: 79.3%, TQQQ: 20.6%","CASH: 20.7%, QQQ: 79.3%",3303.40937608108
431,2022-10-13 05:00:00-07:00,17274,v3.5b Cell 5: BearStrong/Low,QQQ,SELL,"Kalman T_norm=-0.869, SMA_fast=290.94 vs SMA_slow=305.91, z_score=-0.588, vol_crush=False",290.93500000000006,305.91214285714284,-0.8686224816266186,-0.5879142241056792,1.0,0.2,1.0,MARKET,371,268.55118,99632.48778,0.0,3.71,340340.937608108,340237.495388108,70445.657608108,170074.435388108,"CASH: 20.7%, QQQ: 79.3%","CASH: 50.0%, QQQ: 50.0%",3302.37495388108
432,2022-10-13 05:00:00-07:00,17274,v3.5b Cell 5: BearStrong/Low,TMV,BUY,"Kalman T_norm=-0.869, SMA_fast=290.94 vs SMA_slow=305.91, z_score=-0.588, vol_crush=False",290.93500000000006,305.91214285714284,-0.8686224816266186,-0.5879142241056792,1.0,0.2,1.0,MARKET,1874,36.301265,68028.57061,0.0,18.74,340237.495388108,340150.794778108,170074.435388108,102027.124778108,"CASH: 50.0%, QQQ: 50.0%","CASH: 30.0%, QQQ: 50.0%, TMV: 20.0%",3301.50794778108
433,2022-10-24 05:00:00-07:00,17307,v3.5b Cell 3: Sideways/Low,TMV,SELL,"Kalman T_norm=-0.280, SMA_fast=282.72 vs SMA_slow=301.19, z_score=0.068, vol_crush=False",282.72025,301.18935714285715,-0.2798388561944719,0.06820908801939275,1.0,0.2,1.0,MARKET,1874,43.8735825,82219.093605,0.0,18.74,360587.369778108,360486.328383108,102027.124778108,184227.478383108,"CASH: 28.3%, QQQ: 48.9%, TMV: 22.8%","CASH: 51.1%, QQQ: 48.9%",3504.86328383108
434,2022-10-24 05:00:00-07:00,17307,v3.5b Cell 3: Sideways/Low,TQQQ,BUY,"Kalman T_norm=-0.280, SMA_fast=282.72 vs SMA_slow=301.19, z_score=0.068, vol_crush=False",282.72025,301.18935714285715,-0.2798388561944719,0.06820908801939275,1.0,0.2,1.0,MARKET,6996,10.295285,72025.81386,0.0,69.96,360486.328383108,360344.414523108,184227.478383108,112131.704523108,"CASH: 51.1%, QQQ: 48.9%","CASH: 31.1%, QQQ: 48.9%, TQQQ: 20.0%",3503.44414523108
435,2022-10-24 05:00:00-07:00,17307,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=-0.280, SMA_fast=282.72 vs SMA_slow=301.19, z_score=0.068, vol_crush=False",282.72025,301.18935714285715,-0.2798388561944719,0.06820908801939275,1.0,0.2,1.0,MARKET,401,278.72845,111770.10845,0.0,4.01,360344.414523108,360228.746073108,112131.704523108,357.586073108,"CASH: 31.1%, QQQ: 48.9%, TQQQ: 20.0%","QQQ: 79.9%, TQQQ: 20.0%",3502.28746073108
436,2022-11-10 06:00:00-08:00,17378,v3.5b Cell 4: Sideways/High,TQQQ,SELL,"Kalman T_norm=0.051, SMA_fast=274.04 vs SMA_slow=294.58, z_score=1.512, vol_crush=False",274.04200000000003,294.58149999999995,0.05079055782649889,1.511724688238875,1.0,0.2,1.0,MARKET,6996,10.714275,74957.0679,0.0,69.96,367753.186073108,367608.193973108,357.586073108,75244.693973108,"QQQ: 79.5%, TQQQ: 20.4%","CASH: 20.5%, QQQ: 79.5%",3576.08193973108
437,2022-11-10 06:00:00-08:00,17378,v3.5b Cell 4: Sideways/High,QQQ,SELL,"Kalman T_norm=0.051, SMA_fast=274.04 vs SMA_slow=294.58, z_score=1.512, vol_crush=False",274.04200000000003,294.58149999999995,0.05079055782649889,1.511724688238875,1.0,0.2,1.0,MARKET,1034,282.46725,292071.1365,0.0,10.34,367608.193973108,367305.490473108,75244.693973108,367305.490473108,"CASH: 20.5%, QQQ: 79.5%",CASH: 100.0%,3573.05490473108
438,2022-11-10 06:00:00-08:00,17378,v3.5b Cell 4: Sideways/High,TMV,BUY,"Kalman T_norm=0.051, SMA_fast=274.04 vs SMA_slow=294.58, z_score=1.512, vol_crush=False",274.04200000000003,294.58149999999995,0.05079055782649889,1.511724688238875,1.0,0.2,1.0,MARKET,4002,36.6991625,146870.048325,0.0,40.02,367305.490473108,367118.747148108,367305.490473108,220395.422148108,CASH: 100.0%,"CASH: 60.0%, TMV: 40.0%",3571.18747148108
439,2022-12-12 06:00:00-08:00,17478,v3.5b Cell 3: Sideways/Low,TMV,SELL,"Kalman T_norm=0.423, SMA_fast=279.58 vs SMA_slow=291.45, z_score=-1.634, vol_crush=True",279.58275,291.449,0.4232552100137982,-1.6338111331429075,1.0,0.2,1.0,MARKET,4002,28.196775,112843.49355,0.0,40.02,333351.872148108,333198.895698108,220395.422148108,333198.895698108,"CASH: 66.1%, TMV: 33.9%",CASH: 100.0%,3231.98895698108
440,2022-12-12 06:00:00-08:00,17478,v3.5b Cell 3: Sideways/Low,TQQQ,BUY,"Kalman T_norm=0.423, SMA_fast=279.58 vs SMA_slow=291.45, z_score=-1.634, vol_crush=True",279.58275,291.449,0.4232552100137982,-1.6338111331429075,1.0,0.2,1.0,MARKET,6367,10.455445,66569.818315,0.0,63.67,333198.895698108,333068.722383108,333198.895698108,266565.407383108,CASH: 100.0%,"CASH: 80.0%, TQQQ: 20.0%",3230.68722383108
441,2022-12-12 06:00:00-08:00,17478,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.423, SMA_fast=279.58 vs SMA_slow=291.45, z_score=-1.634, vol_crush=True",279.58275,291.449,0.4232552100137982,-1.6338111331429075,1.0,0.2,1.0,MARKET,932,285.86558,266426.72056,0.0,9.32,333068.722383108,332793.241823108,266565.407383108,129.366823108,"CASH: 80.0%, TQQQ: 20.0%","QQQ: 80.0%, TQQQ: 20.0%",3227.93241823108
442,2022-12-23 06:00:00-08:00,17529,v3.5b Cell 5: BearStrong/Low,TQQQ,SELL,"Kalman T_norm=-0.311, SMA_fast=279.68 vs SMA_slow=289.62, z_score=-1.054, vol_crush=False",279.679,289.6215,-0.31145411934671097,-1.0541442109087358,1.0,0.2,1.0,MARKET,6367,8.786205,55941.767235,0.0,63.67,305306.651823108,305186.984058108,129.366823108,56007.464058108,"QQQ: 81.6%, TQQQ: 18.3%","CASH: 18.4%, QQQ: 81.6%",2951.86984058108
443,2022-12-23 06:00:00-08:00,17529,v3.5b Cell 5: BearStrong/Low,QQQ,SELL,"Kalman T_norm=-0.311, SMA_fast=279.68 vs SMA_slow=289.62, z_score=-1.054, vol_crush=False",279.679,289.6215,-0.31145411934671097,-1.0541442109087358,1.0,0.2,1.0,MARKET,361,267.09264,96420.44304,0.0,3.61,305186.984058108,305086.857098108,56007.464058108,152424.297098108,"CASH: 18.4%, QQQ: 81.6%","CASH: 50.0%, QQQ: 50.0%",2950.86857098108
444,2022-12-23 06:00:00-08:00,17529,v3.5b Cell 5: BearStrong/Low,TMF,BUY,"Kalman T_norm=-0.311, SMA_fast=279.68 vs SMA_slow=289.62, z_score=-1.054, vol_crush=False",279.679,289.6215,-0.31145411934671097,-1.0541442109087358,1.0,0.2,1.0,MARKET,736,82.7827,60928.0672,0.0,7.36,305086.857098108,305018.629898108,152424.297098108,91488.869898108,"CASH: 50.0%, QQQ: 50.0%","CASH: 30.0%, QQQ: 50.1%, TMF: 20.0%",2950.18629898108
445,2022-12-30 06:00:00-08:00,17548,v3.5b Cell 3: Sideways/Low,TMF,SELL,"Kalman T_norm=-0.504, SMA_fast=278.59 vs SMA_slow=288.55, z_score=-1.685, vol_crush=True",278.59000000000003,288.5547142857143,-0.5036978747060767,-1.685005696496261,1.0,0.2,1.0,MARKET,736,76.1238,56027.1168,0.0,7.36,299617.949898108,299554.506698108,91488.869898108,147508.626698108,"CASH: 30.5%, QQQ: 50.7%, TMF: 18.7%","CASH: 49.2%, QQQ: 50.8%",2895.54506698108
446,2022-12-30 06:00:00-08:00,17548,v3.5b Cell 3: Sideways/Low,TQQQ,BUY,"Kalman T_norm=-0.504, SMA_fast=278.59 vs SMA_slow=288.55, z_score=-1.685, vol_crush=True",278.59000000000003,288.5547142857143,-0.5036978747060767,-1.685005696496261,1.0,0.2,1.0,MARKET,6911,8.65865,59839.93015,0.0,69.11,299554.506698108,299425.616548108,147508.626698108,87599.586548108,"CASH: 49.2%, QQQ: 50.8%","CASH: 29.3%, QQQ: 50.8%, TQQQ: 20.0%",2894.25616548108
447,2022-12-30 06:00:00-08:00,17548,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=-0.504, SMA_fast=278.59 vs SMA_slow=288.55, z_score=-1.685, vol_crush=True",278.59000000000003,288.5547142857143,-0.5036978747060767,-1.685005696496261,1.0,0.2,1.0,MARKET,328,266.54628,87427.17984,0.0,3.28,299425.616548108,299334.996708108,87599.586548108,169.126708108,"CASH: 29.3%, QQQ: 50.8%, TQQQ: 20.0%","QQQ: 80.0%, TQQQ: 20.0%",2893.34996708108
448,2023-01-03 06:00:00-08:00,17549,v3.5b Cell 5: BearStrong/Low,TQQQ,SELL,"Kalman T_norm=-0.499, SMA_fast=278.69 vs SMA_slow=288.48, z_score=-1.679, vol_crush=False",278.68975,288.4766428571429,-0.4988392582717775,-1.6786326986218838,1.0,0.2,1.0,MARKET,6911,8.64135,59720.36985,0.0,69.11,297716.796708108,297587.906558108,169.126708108,59820.386558108,"QQQ: 79.9%, TQQQ: 20.1%","CASH: 20.1%, QQQ: 79.9%",2875.87906558108
449,2023-01-03 06:00:00-08:00,17549,v3.5b Cell 5: BearStrong/Low,QQQ,SELL,"Kalman T_norm=-0.499, SMA_fast=278.69 vs SMA_slow=288.48, z_score=-1.679, vol_crush=False",278.68975,288.4766428571429,-0.4988392582717775,-1.6786326986218838,1.0,0.2,1.0,MARKET,336,264.21552,88776.41472,0.0,3.36,297587.906558108,297495.681278108,59820.386558108,148593.441278108,"CASH: 20.1%, QQQ: 79.9%","CASH: 49.9%, QQQ: 50.1%",2874.95681278108
450,2023-01-03 06:00:00-08:00,17549,v3.5b Cell 5: BearStrong/Low,TMF,BUY,"Kalman T_norm=-0.499, SMA_fast=278.69 vs SMA_slow=288.48, z_score=-1.679, vol_crush=False",278.68975,288.4766428571429,-0.4988392582717775,-1.6786326986218838,1.0,0.2,1.0,MARKET,779,76.2762,59419.1598,0.0,7.79,297495.681278108,297428.531478108,148593.441278108,89166.491478108,"CASH: 49.9%, QQQ: 50.1%","CASH: 30.0%, QQQ: 50.1%, TMF: 20.0%",2874.28531478108
451,2023-01-10 06:00:00-08:00,17575,v3.5b Cell 3: Sideways/Low,TMF,SELL,"Kalman T_norm=-0.227, SMA_fast=278.48 vs SMA_slow=288.15, z_score=-1.287, vol_crush=False",278.47999999999996,288.1453571428571,-0.2274296490917688,-1.2866718273478182,1.0,0.2,1.0,MARKET,779,86.2137,67160.4723,0.0,7.79,309997.481478108,309922.463778108,89166.491478108,156319.173778108,"CASH: 28.8%, QQQ: 49.5%, TMF: 21.7%","CASH: 50.4%, QQQ: 49.6%",2999.22463778108
452,2023-01-10 06:00:00-08:00,17575,v3.5b Cell 3: Sideways/Low,TQQQ,BUY,"Kalman T_norm=-0.227, SMA_fast=278.48 vs SMA_slow=288.15, z_score=-1.287, vol_crush=False",278.47999999999996,288.1453571428571,-0.2274296490917688,-1.2866718273478182,1.0,0.2,1.0,MARKET,6690,9.254245,61910.89905,0.0,66.9,309922.463778108,309793.714728108,156319.173778108,94341.374728108,"CASH: 50.4%, QQQ: 49.6%","CASH: 30.5%, QQQ: 49.6%, TQQQ: 20.0%",2997.93714728108
453,2023-01-10 06:00:00-08:00,17575,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=-0.227, SMA_fast=278.48 vs SMA_slow=288.15, z_score=-1.287, vol_crush=False",278.47999999999996,288.1453571428571,-0.2274296490917688,-1.2866718273478182,1.0,0.2,1.0,MARKET,345,273.10283,94220.47635,0.0,3.45,309793.714728108,309696.138378108,94341.374728108,117.448378108,"CASH: 30.5%, QQQ: 49.6%, TQQQ: 20.0%","QQQ: 80.0%, TQQQ: 20.0%",2996.96138378108
454,2023-02-24 06:00:00-08:00,17735,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.104, SMA_fast=288.27 vs SMA_slow=287.74, z_score=-0.650, vol_crush=False",288.274,287.7351428571429,0.10430716344111893,-0.6498579675694712,1.0,0.2,1.0,MARKET,445,291.55815,129743.37675,0.0,4.45,337937.898378108,337803.575128108,117.448378108,129856.375128108,"QQQ: 78.4%, TQQQ: 21.5%","CASH: 38.4%, QQQ: 40.0%, TQQQ: 21.6%",3278.03575128108
455,2023-02-24 06:00:00-08:00,17735,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.104, SMA_fast=288.27 vs SMA_slow=287.74, z_score=-0.650, vol_crush=False",288.274,287.7351428571429,0.10430716344111893,-0.6498579675694712,1.0,0.2,1.0,MARKET,11907,10.895885,129737.302695,0.0,119.07,337803.575128108,337554.897433108,129856.375128108,0.002433108,"CASH: 38.4%, QQQ: 40.0%, TQQQ: 21.6%","QQQ: 40.0%, TQQQ: 60.0%",3275.54897433108
456,2023-02-27 06:00:00-08:00,17736,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=0.015, SMA_fast=289.12 vs SMA_slow=287.54, z_score=-0.758, vol_crush=False",289.12,287.5365,0.015407105041493868,-0.7579433506098013,1.0,0.2,1.0,MARKET,12389,10.874115,134719.410735,0.0,123.89,338522.567433108,338263.823168108,0.002433108,134595.523168108,"QQQ: 40.2%, TQQQ: 59.8%","CASH: 39.8%, QQQ: 40.2%, TQQQ: 20.0%",3282.63823168108
457,2023-02-27 06:00:00-08:00,17736,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.015, SMA_fast=289.12 vs SMA_slow=287.54, z_score=-0.758, vol_crush=False",289.12,287.5365,0.015407105041493868,-0.7579433506098013,1.0,0.2,1.0,MARKET,457,294.23394,134464.91058,0.0,4.57,338263.823168108,338124.922588108,134595.523168108,126.042588108,"CASH: 39.8%, QQQ: 40.2%, TQQQ: 20.0%","QQQ: 80.0%, TQQQ: 20.0%",3281.24922588108
458,2023-03-21 05:00:00-07:00,17821,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.109, SMA_fast=298.83 vs SMA_slow=284.89, z_score=-1.386, vol_crush=False",298.831,284.8854285714286,0.10890523001894378,-1.3858839839801655,1.0,0.2,1.0,MARKET,448,310.02966,138893.28768,0.0,4.48,365970.362588108,365826.850268108,126.042588108,139014.850268108,"QQQ: 78.0%, TQQQ: 22.0%","CASH: 38.0%, QQQ: 40.0%, TQQQ: 22.0%",3558.26850268108
459,2023-03-21 05:00:00-07:00,17821,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.109, SMA_fast=298.83 vs SMA_slow=284.89, z_score=-1.386, vol_crush=False",298.831,284.8854285714286,0.10890523001894378,-1.3858839839801655,1.0,0.2,1.0,MARKET,10724,12.95294,138907.32856,0.0,107.24,365826.850268108,365580.841708108,139014.850268108,0.281708108,"CASH: 38.0%, QQQ: 40.0%, TQQQ: 22.0%","QQQ: 40.1%, TQQQ: 59.9%",3555.80841708108
460,2023-04-21 05:00:00-07:00,17937,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=0.032, SMA_fast=307.34 vs SMA_slow=288.77, z_score=-2.340, vol_crush=True",307.341,288.77099999999996,0.0322524239568277,-2.3397167665062426,1.0,0.2,1.0,MARKET,11332,13.421565,152093.17458,0.0,113.32,376921.621708108,376656.056288108,0.281708108,151980.136288108,"QQQ: 39.6%, TQQQ: 60.4%","CASH: 40.3%, QQQ: 39.7%, TQQQ: 20.0%",3666.56056288108
461,2023-04-21 05:00:00-07:00,17937,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.032, SMA_fast=307.34 vs SMA_slow=288.77, z_score=-2.340, vol_crush=True",307.341,288.77099999999996,0.0322524239568277,-2.3397167665062426,1.0,0.2,1.0,MARKET,479,316.92661,151807.84619,0.0,4.79,376656.056288108,376499.610098108,151980.136288108,167.500098108,"CASH: 40.3%, QQQ: 39.7%, TQQQ: 20.0%","QQQ: 80.0%, TQQQ: 20.0%",3664.99610098108
462,2023-05-17 05:00:00-07:00,18029,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.073, SMA_fast=318.11 vs SMA_slow=295.14, z_score=-1.562, vol_crush=False",318.10875,295.14071428571424,0.07311730206362863,-1.5619566353943186,1.0,0.2,1.0,MARKET,468,330.78888,154809.19584,0.0,4.68,399986.620098108,399826.975938108,167.500098108,154972.015938108,"QQQ: 78.7%, TQQQ: 21.2%","CASH: 38.8%, QQQ: 40.0%, TQQQ: 21.2%",3898.26975938108
463,2023-05-17 05:00:00-07:00,18029,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.073, SMA_fast=318.11 vs SMA_slow=295.14, z_score=-1.562, vol_crush=False",318.10875,295.14071428571424,0.07311730206362863,-1.5619566353943186,1.0,0.2,1.0,MARKET,10202,15.180165,154868.04333,0.0,102.02,399826.975938108,399570.242608108,154972.015938108,1.952608108,"CASH: 38.8%, QQQ: 40.0%, TQQQ: 21.2%","QQQ: 40.0%, TQQQ: 60.0%",3895.70242608108
464,2023-07-07 05:00:00-07:00,18197,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=0.034, SMA_fast=351.89 vs SMA_slow=313.43, z_score=-1.100, vol_crush=False",351.89324999999997,313.4324285714286,0.0335873021416088,-1.0997071252431974,1.0,0.2,1.0,MARKET,10877,19.915065,216616.162005,0.0,108.77,491908.742608108,491583.139613108,1.952608108,216509.344613108,"QQQ: 36.0%, TQQQ: 64.0%","CASH: 44.0%, QQQ: 36.0%, TQQQ: 20.0%",4815.83139613108
465,2023-07-07 05:00:00-07:00,18197,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.034, SMA_fast=351.89 vs SMA_slow=313.43, z_score=-1.100, vol_crush=False",351.89324999999997,313.4324285714286,0.0335873021416088,-1.0997071252431974,1.0,0.2,1.0,MARKET,590,366.60624,216297.6816,0.0,5.9,491583.139613108,491361.158013108,216509.344613108,205.763013108,"CASH: 44.0%, QQQ: 36.0%, TQQQ: 20.0%","QQQ: 80.0%, TQQQ: 20.0%",4813.61158013108
466,2023-07-14 05:00:00-07:00,18223,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.058, SMA_fast=357.77 vs SMA_slow=316.92, z_score=-1.245, vol_crush=False",357.7745,316.9226428571428,0.057638954552018895,-1.2454570194909433,1.0,0.2,1.0,MARKET,529,378.69093,200327.50197,0.0,5.29,515347.123013108,515141.304983108,205.763013108,200527.974983108,"QQQ: 78.9%, TQQQ: 21.0%","CASH: 38.9%, QQQ: 40.0%, TQQQ: 21.0%",5051.41304983108
467,2023-07-14 05:00:00-07:00,18223,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.058, SMA_fast=357.77 vs SMA_slow=316.92, z_score=-1.245, vol_crush=False",357.7745,316.9226428571428,0.057638954552018895,-1.2454570194909433,1.0,0.2,1.0,MARKET,9097,22.03201,200425.19497,0.0,90.97,515141.304983108,514850.110013108,200527.974983108,11.810013108,"CASH: 38.9%, QQQ: 40.0%, TQQQ: 21.0%","QQQ: 40.1%, TQQQ: 59.9%",5048.50110013108
468,2023-07-24 05:00:00-07:00,18250,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=0.043, SMA_fast=364.65 vs SMA_slow=321.82, z_score=-1.066, vol_crush=False",364.65125,321.815,0.04251050264030508,-1.0663857380619146,1.0,0.2,1.0,MARKET,9309,21.323655,198501.904395,0.0,93.09,503980.520013108,503688.729408108,11.810013108,198420.624408108,"QQQ: 40.6%, TQQQ: 59.4%","CASH: 39.4%, QQQ: 40.6%, TQQQ: 20.0%",4936.88729408108
469,2023-07-24 05:00:00-07:00,18250,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.043, SMA_fast=364.65 vs SMA_slow=321.82, z_score=-1.066, vol_crush=False",364.65125,321.815,0.04251050264030508,-1.0663857380619146,1.0,0.2,1.0,MARKET,526,376.60623,198094.87698,0.0,5.26,503688.729408108,503485.572428108,198420.624408108,320.487428108,"CASH: 39.4%, QQQ: 40.6%, TQQQ: 20.0%","QQQ: 80.0%, TQQQ: 20.0%",4934.85572428108
